source	target
0000001	0000002
0000001	0000003
0000001	0000006
0000001	0000014
0000001	0000017
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000017
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000013
0000003	0000021
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000024
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000014
0000005	0000017
0000005	0000022
0000006	0000007
0000006	0000019
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000021
0000007	0000022
0000007	0000025
0000008	0000011
0000008	0000012
0000009	0000011
0000009	0000015
0000009	0000017
0000010	0000011
0000010	0000017
0000010	0000021
0000010	0000022
0000011	0000016
0000011	0000017
0000012	0000017
0000012	0000018
0000012	0000023
0000013	0000017
0000014	0000017
0000015	0000017
0000017	0000020
