source	target
0000001	0000002
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000010
0000001	0000012
0000001	0000014
0000001	0000025
0000002	0000003
0000002	0000005
0000002	0000007
0000002	0000009
0000002	0000012
0000002	0000016
0000003	0000004
0000003	0000007
0000003	0000009
0000003	0000012
0000003	0000015
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000011
0000004	0000012
0000005	0000007
0000005	0000009
0000005	0000012
0000006	0000007
0000006	0000009
0000006	0000012
0000006	0000017
0000006	0000019
0000007	0000008
0000007	0000009
0000007	0000012
0000007	0000019
0000008	0000009
0000008	0000012
0000008	0000019
0000008	0000022
0000008	0000025
0000009	0000012
0000009	0000017
0000010	0000012
0000011	0000012
0000011	0000013
0000011	0000016
0000011	0000025
0000012	0000016
0000012	0000020
0000016	0000017
0000016	0000024
0000016	0000025
0000017	0000018
0000017	0000021
0000018	0000023
