source	target
0000001	0000002
0000001	0000004
0000001	0000007
0000001	0000008
0000001	0000011
0000001	0000012
0000001	0000016
0000001	0000023
0000002	0000003
0000002	0000007
0000002	0000008
0000002	0000023
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000017
0000003	0000023
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000014
0000004	0000023
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000017
0000005	0000023
0000005	0000025
0000006	0000007
0000006	0000008
0000006	0000017
0000006	0000022
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000013
0000007	0000019
0000007	0000023
0000009	0000010
0000010	0000012
0000010	0000023
0000011	0000018
0000011	0000020
0000011	0000021
0000011	0000023
0000012	0000017
0000012	0000023
0000013	0000015
0000013	0000023
0000014	0000017
0000014	0000024
0000016	0000017
0000016	0000023
0000017	0000023
0000018	0000023
0000019	0000023
0000020	0000023
0000022	0000023
