source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000008
0000001	0000009
0000001	0000011
0000001	0000013
0000001	0000019
0000001	0000039
0000001	0000061
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000016
0000002	0000019
0000002	0000029
0000002	0000046
0000002	0000055
0000002	0000064
0000002	0000087
0000003	0000004
0000003	0000006
0000003	0000016
0000003	0000018
0000003	0000036
0000003	0000059
0000003	0000061
0000003	0000070
0000003	0000074
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000018
0000004	0000022
0000004	0000023
0000004	0000031
0000004	0000051
0000004	0000066
0000005	0000016
0000005	0000019
0000005	0000023
0000005	0000046
0000005	0000051
0000005	0000057
0000006	0000008
0000006	0000010
0000006	0000012
0000006	0000013
0000006	0000030
0000006	0000074
0000007	0000014
0000007	0000017
0000007	0000026
0000007	0000060
0000007	0000083
0000007	0000086
0000007	0000089
0000008	0000031
0000008	0000043
0000008	0000068
0000008	0000091
0000009	0000010
0000009	0000011
0000009	0000013
0000009	0000015
0000009	0000019
0000009	0000021
0000009	0000032
0000009	0000039
0000010	0000012
0000010	0000025
0000010	0000031
0000010	0000057
0000011	0000025
0000011	0000033
0000011	0000043
0000011	0000050
0000011	0000088
0000011	0000099
0000012	0000031
0000013	0000032
0000013	0000047
0000013	0000085
0000014	0000046
0000014	0000055
0000015	0000025
0000015	0000027
0000015	0000028
0000015	0000034
0000015	0000037
0000015	0000055
0000015	0000091
0000016	0000020
0000016	0000034
0000016	0000035
0000016	0000060
0000016	0000077
0000016	0000090
0000017	0000021
0000017	0000024
0000017	0000080
0000018	0000029
0000018	0000037
0000018	0000053
0000018	0000056
0000019	0000024
0000019	0000036
0000019	0000046
0000020	0000021
0000020	0000048
0000021	0000024
0000021	0000025
0000021	0000029
0000021	0000088
0000022	0000026
0000022	0000038
0000022	0000047
0000023	0000024
0000023	0000039
0000023	0000040
0000023	0000041
0000023	0000049
0000023	0000052
0000023	0000058
0000023	0000080
0000023	0000094
0000024	0000052
0000024	0000079
0000025	0000043
0000025	0000050
0000025	0000074
0000025	0000080
0000026	0000035
0000026	0000057
0000026	0000070
0000027	0000028
0000027	0000045
0000027	0000046
0000027	0000049
0000027	0000065
0000028	0000049
0000028	0000074
0000028	0000096
0000029	0000033
0000029	0000046
0000029	0000058
0000029	0000063
0000030	0000054
0000030	0000079
0000031	0000038
0000031	0000039
0000031	0000044
0000031	0000067
0000032	0000068
0000033	0000040
0000033	0000041
0000033	0000046
0000033	0000071
0000033	0000096
0000034	0000049
0000034	0000075
0000034	0000076
0000036	0000081
0000037	0000038
0000037	0000049
0000037	0000055
0000037	0000058
0000037	0000100
0000038	0000082
0000038	0000084
0000039	0000042
0000039	0000062
0000040	0000051
0000040	0000086
0000041	0000063
0000041	0000072
0000041	0000078
0000044	0000083
0000044	0000086
0000044	0000097
0000045	0000056
0000045	0000059
0000045	0000069
0000045	0000090
0000045	0000093
0000046	0000047
0000047	0000074
0000047	0000082
0000048	0000073
0000049	0000060
0000049	0000065
0000049	0000079
0000049	0000081
0000049	0000099
0000050	0000061
0000050	0000073
0000052	0000059
0000052	0000084
0000052	0000099
0000053	0000074
0000053	0000086
0000054	0000055
0000055	0000100
0000056	0000089
0000057	0000071
0000058	0000078
0000058	0000080
0000060	0000088
0000061	0000076
0000061	0000078
0000061	0000092
0000061	0000095
0000062	0000066
0000064	0000069
0000064	0000095
0000066	0000078
0000068	0000095
0000070	0000087
0000070	0000100
0000071	0000090
0000072	0000082
0000072	0000093
0000074	0000091
0000074	0000096
0000075	0000094
0000076	0000091
0000076	0000100
0000080	0000098
0000089	0000097
0000092	0000100
