source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000008
0000001	0000011
0000001	0000019
0000001	0000023
0000001	0000026
0000001	0000035
0000001	0000038
0000001	0000039
0000001	0000061
0000001	0000063
0000001	0000064
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000014
0000002	0000015
0000002	0000020
0000002	0000031
0000002	0000052
0000002	0000055
0000002	0000058
0000002	0000064
0000002	0000075
0000002	0000076
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000008
0000003	0000009
0000003	0000010
0000003	0000011
0000003	0000016
0000003	0000017
0000003	0000022
0000003	0000051
0000003	0000055
0000003	0000069
0000003	0000073
0000003	0000099
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000012
0000004	0000013
0000004	0000023
0000004	0000033
0000004	0000036
0000004	0000049
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000014
0000005	0000017
0000005	0000018
0000005	0000028
0000005	0000030
0000005	0000032
0000005	0000038
0000005	0000071
0000005	0000073
0000005	0000089
0000006	0000007
0000006	0000009
0000006	0000010
0000006	0000012
0000006	0000016
0000006	0000017
0000006	0000022
0000006	0000023
0000006	0000030
0000006	0000035
0000006	0000040
0000006	0000057
0000006	0000088
0000007	0000008
0000007	0000009
0000007	0000011
0000007	0000014
0000007	0000025
0000007	0000042
0000007	0000069
0000007	0000076
0000007	0000087
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000014
0000008	0000023
0000008	0000029
0000008	0000036
0000008	0000040
0000008	0000061
0000008	0000063
0000008	0000076
0000008	0000090
0000009	0000010
0000009	0000011
0000009	0000015
0000009	0000021
0000009	0000024
0000009	0000026
0000009	0000029
0000009	0000030
0000009	0000032
0000009	0000033
0000009	0000034
0000009	0000045
0000009	0000068
0000009	0000081
0000009	0000090
0000010	0000014
0000010	0000016
0000010	0000021
0000010	0000022
0000010	0000025
0000010	0000027
0000010	0000032
0000010	0000036
0000010	0000038
0000010	0000043
0000010	0000060
0000010	0000098
0000011	0000013
0000011	0000017
0000011	0000018
0000011	0000023
0000011	0000024
0000011	0000038
0000011	0000052
0000011	0000056
0000012	0000018
0000012	0000023
0000012	0000028
0000012	0000042
0000013	0000014
0000013	0000016
0000013	0000019
0000013	0000020
0000013	0000021
0000013	0000023
0000013	0000029
0000013	0000031
0000013	0000071
0000013	0000072
0000013	0000099
0000014	0000015
0000014	0000035
0000014	0000053
0000014	0000056
0000014	0000079
0000015	0000019
0000015	0000026
0000015	0000058
0000015	0000064
0000015	0000065
0000016	0000018
0000016	0000019
0000016	0000027
0000016	0000029
0000016	0000043
0000016	0000045
0000016	0000057
0000016	0000063
0000016	0000064
0000017	0000034
0000017	0000036
0000017	0000041
0000017	0000060
0000017	0000083
0000017	0000095
0000018	0000021
0000018	0000025
0000018	0000028
0000018	0000033
0000018	0000034
0000018	0000042
0000018	0000055
0000018	0000077
0000018	0000086
0000019	0000060
0000019	0000062
0000019	0000071
0000019	0000082
0000020	0000024
0000020	0000036
0000020	0000039
0000020	0000065
0000021	0000031
0000021	0000033
0000022	0000027
0000022	0000034
0000022	0000035
0000022	0000040
0000022	0000044
0000022	0000061
0000022	0000073
0000022	0000080
0000022	0000087
0000022	0000099
0000023	0000027
0000023	0000036
0000023	0000040
0000023	0000042
0000023	0000056
0000023	0000066
0000023	0000081
0000024	0000025
0000024	0000027
0000024	0000031
0000024	0000037
0000025	0000027
0000025	0000033
0000025	0000040
0000025	0000054
0000025	0000056
0000025	0000071
0000025	0000086
0000025	0000097
0000026	0000027
0000026	0000031
0000026	0000038
0000026	0000039
0000026	0000042
0000026	0000047
0000026	0000050
0000027	0000029
0000027	0000031
0000027	0000047
0000027	0000084
0000027	0000086
0000028	0000100
0000029	0000032
0000029	0000035
0000029	0000037
0000029	0000042
0000029	0000043
0000029	0000049
0000030	0000039
0000030	0000049
0000030	0000085
0000030	0000086
0000030	0000100
0000031	0000046
0000031	0000048
0000031	0000050
0000031	0000052
0000031	0000075
0000032	0000037
0000032	0000038
0000032	0000049
0000032	0000063
0000032	0000083
0000033	0000034
0000033	0000040
0000033	0000048
0000033	0000069
0000033	0000083
0000033	0000086
0000033	0000091
0000034	0000045
0000034	0000049
0000034	0000050
0000034	0000059
0000034	0000077
0000034	0000082
0000034	0000085
0000035	0000051
0000035	0000064
0000035	0000066
