source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000011
0000001	0000014
0000001	0000016
0000001	0000030
0000001	0000046
0000001	0000053
0000001	0000090
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000008
0000002	0000011
0000002	0000020
0000002	0000023
0000002	0000029
0000002	0000035
0000002	0000045
0000002	0000055
0000002	0000066
0000002	0000072
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000012
0000003	0000017
0000003	0000019
0000003	0000020
0000003	0000021
0000003	0000026
0000003	0000038
0000003	0000042
0000003	0000047
0000003	0000056
0000003	0000090
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000018
0000004	0000019
0000004	0000031
0000004	0000050
0000004	0000071
0000005	0000006
0000005	0000007
0000005	0000015
0000005	0000017
0000005	0000018
0000005	0000021
0000005	0000028
0000006	0000008
0000006	0000011
0000006	0000025
0000006	0000038
0000006	0000051
0000006	0000081
0000006	0000090
0000006	0000096
0000007	0000009
0000007	0000013
0000007	0000016
0000007	0000022
0000007	0000024
0000007	0000037
0000007	0000046
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000016
0000008	0000022
0000008	0000026
0000008	0000047
0000008	0000055
0000008	0000064
0000009	0000011
0000009	0000012
0000009	0000017
0000009	0000037
0000009	0000040
0000009	0000057
0000009	0000070
0000010	0000015
0000010	0000016
0000010	0000019
0000010	0000027
0000010	0000032
0000010	0000051
0000010	0000055
0000010	0000063
0000011	0000022
0000011	0000024
0000011	0000032
0000012	0000015
0000012	0000018
0000012	0000027
0000012	0000039
0000012	0000084
0000013	0000019
0000013	0000034
0000013	0000038
0000013	0000041
0000013	0000052
0000013	0000058
0000013	0000080
0000013	0000091
0000014	0000026
0000014	0000032
0000014	0000067
0000014	0000069
0000014	0000071
0000015	0000017
0000015	0000043
0000015	0000065
0000016	0000020
0000016	0000021
0000016	0000030
0000016	0000033
0000016	0000034
0000016	0000041
0000016	0000058
0000016	0000092
0000016	0000095
0000017	0000066
0000017	0000100
0000018	0000024
0000018	0000037
0000018	0000041
0000018	0000050
0000018	0000051
0000018	0000090
0000019	0000021
0000019	0000025
0000019	0000034
0000019	0000036
0000019	0000044
0000020	0000021
0000020	0000022
0000020	0000026
0000020	0000055
0000020	0000064
0000020	0000075
0000021	0000031
0000021	0000036
0000021	0000037
0000021	0000039
0000021	0000040
0000021	0000097
0000022	0000031
0000022	0000040
0000022	0000044
0000022	0000046
0000022	0000062
0000022	0000065
0000023	0000037
0000023	0000052
0000023	0000069
0000023	0000078
0000024	0000029
0000024	0000033
0000025	0000029
0000025	0000042
0000025	0000062
0000025	0000100
0000026	0000034
0000026	0000086
0000027	0000035
0000027	0000043
0000027	0000061
0000027	0000064
0000028	0000039
0000028	0000042
0000028	0000088
0000029	0000038
0000029	0000071
0000029	0000077
0000029	0000082
0000029	0000098
0000030	0000054
0000030	0000070
0000031	0000033
0000031	0000059
0000031	0000085
0000031	0000098
0000032	0000037
0000032	0000041
0000032	0000058
0000032	0000061
0000032	0000064
0000032	0000068
0000033	0000037
0000033	0000044
0000033	0000059
0000033	0000074
0000033	0000075
0000033	0000084
0000034	0000035
0000034	0000043
0000035	0000076
0000036	0000038
0000036	0000042
0000036	0000045
0000036	0000067
0000036	0000074
0000036	0000079
0000037	0000070
0000038	0000041
0000038	0000049
0000038	0000052
0000038	0000054
0000038	0000064
0000038	0000089
0000039	0000040
0000039	0000041
0000039	0000086
0000040	0000048
0000040	0000059
0000040	0000060
0000040	0000081
0000041	0000053
0000041	0000080
0000041	0000095
0000042	0000048
0000042	0000077
0000043	0000048
0000043	0000052
0000043	0000061
0000043	0000074
0000044	0000052
0000044	0000077
0000044	0000083
0000045	0000062
0000045	0000063
0000045	0000098
0000045	0000099
0000046	0000061
0000047	0000054
0000047	0000064
0000047	0000068
0000047	0000093
0000048	0000054
0000048	0000061
0000048	0000066
0000049	0000093
0000050	0000057
0000050	0000080
0000051	0000061
0000051	0000082
0000053	0000085
0000053	0000086
0000054	0000055
0000054	0000093
0000054	0000098
0000055	0000079
0000056	0000096
0000056	0000099
0000056	0000100
0000057	0000083
0000058	0000060
0000058	0000064
0000058	0000079
0000058	0000095
0000059	0000070
0000060	0000079
0000060	0000094
0000061	0000065
0000061	0000079
0000062	0000064
0000063	0000080
0000065	0000068
0000065	0000100
0000066	0000071
0000067	0000070
0000068	0000080
0000069	0000080
0000069	0000095
0000070	0000073
0000074	0000075
0000075	0000077
0000075	0000080
0000075	0000093
0000077	0000098
0000078	0000094
0000079	0000081
0000082	0000085
0000082	0000094
0000083	0000095
0000085	0000087
0000086	0000095
0000087	0000088
0000091	0000097
0000092	0000099
