source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000011
0000001	0000013
0000001	0000016
0000001	0000055
0000001	0000091
0000001	0000094
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000013
0000002	0000054
0000002	0000094
0000003	0000007
0000003	0000010
0000003	0000029
0000003	0000033
0000003	0000047
0000003	0000060
0000004	0000005
0000004	0000008
0000004	0000019
0000004	0000025
0000004	0000028
0000004	0000094
0000005	0000007
0000005	0000010
0000005	0000011
0000005	0000015
0000005	0000040
0000005	0000045
0000006	0000016
0000006	0000022
0000006	0000039
0000007	0000017
0000007	0000018
0000007	0000032
0000008	0000012
0000008	0000036
0000009	0000014
0000009	0000019
0000009	0000029
0000009	0000051
0000009	0000054
0000010	0000014
0000010	0000027
0000010	0000030
0000010	0000043
0000010	0000057
0000011	0000019
0000011	0000020
0000011	0000028
0000011	0000030
0000011	0000061
0000012	0000022
0000012	0000035
0000013	0000018
0000013	0000091
0000014	0000023
0000014	0000026
0000014	0000042
0000015	0000024
0000015	0000054
0000015	0000086
0000016	0000022
0000016	0000089
0000017	0000028
0000017	0000034
0000017	0000048
0000017	0000050
0000017	0000065
0000017	0000074
0000017	0000084
0000018	0000021
0000018	0000038
0000018	0000040
0000018	0000071
0000019	0000020
0000019	0000021
0000019	0000022
0000019	0000030
0000020	0000022
0000020	0000060
0000020	0000070
0000020	0000073
0000021	0000023
0000021	0000077
0000022	0000053
0000023	0000025
0000023	0000066
0000023	0000074
0000023	0000095
0000024	0000025
0000024	0000037
0000024	0000094
0000025	0000044
0000025	0000062
0000026	0000081
0000027	0000032
0000027	0000046
0000027	0000056
0000027	0000089
0000028	0000034
0000028	0000060
0000028	0000097
0000029	0000031
0000029	0000037
0000030	0000061
0000031	0000050
0000031	0000070
0000032	0000041
0000032	0000051
0000032	0000069
0000033	0000051
0000033	0000070
0000034	0000089
0000034	0000092
0000035	0000047
0000035	0000059
0000036	0000048
0000036	0000056
0000036	0000083
0000037	0000042
0000038	0000043
0000038	0000049
0000038	0000065
0000040	0000069
0000041	0000081
0000041	0000089
0000043	0000070
0000044	0000068
0000045	0000098
0000046	0000073
0000047	0000050
0000047	0000088
0000048	0000055
0000048	0000058
0000049	0000052
0000049	0000079
0000050	0000064
0000050	0000067
0000050	0000076
0000050	0000079
0000050	0000093
0000051	0000057
0000052	0000100
0000053	0000063
0000054	0000084
0000056	0000064
0000057	0000065
0000058	0000082
0000060	0000074
0000062	0000067
0000063	0000075
0000064	0000074
0000064	0000090
0000064	0000099
0000066	0000078
0000068	0000071
0000068	0000078
0000071	0000072
0000071	0000096
0000073	0000091
0000076	0000077
0000076	0000080
0000076	0000085
0000077	0000082
0000081	0000084
0000081	0000095
0000081	0000099
0000082	0000084
0000082	0000093
0000083	0000091
0000084	0000093
0000085	0000087
