source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000011
0000001	0000013
0000001	0000014
0000001	0000024
0000001	0000038
0000001	0000077
0000002	0000004
0000002	0000012
0000002	0000013
0000002	0000039
0000002	0000059
0000002	0000062
0000002	0000078
0000002	0000081
0000003	0000004
0000003	0000005
0000003	0000035
0000003	0000043
0000003	0000057
0000004	0000007
0000004	0000011
0000004	0000019
0000004	0000070
0000004	0000081
0000004	0000087
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000016
0000005	0000021
0000005	0000051
0000006	0000008
0000006	0000014
0000006	0000022
0000006	0000030
0000006	0000041
0000006	0000059
0000007	0000061
0000007	0000096
0000008	0000009
0000008	0000014
0000008	0000015
0000008	0000023
0000008	0000039
0000009	0000010
0000009	0000014
0000009	0000017
0000009	0000029
0000009	0000031
0000009	0000045
0000010	0000013
0000010	0000020
0000010	0000022
0000010	0000024
0000010	0000042
0000010	0000047
0000010	0000054
0000010	0000072
0000011	0000017
0000011	0000032
0000011	0000050
0000011	0000084
0000012	0000018
0000012	0000036
0000012	0000038
0000013	0000017
0000013	0000020
0000013	0000033
0000013	0000052
0000015	0000045
0000015	0000046
0000016	0000021
0000016	0000042
0000016	0000064
0000016	0000085
0000017	0000020
0000017	0000058
0000017	0000081
0000018	0000026
0000018	0000032
0000018	0000048
0000018	0000056
0000018	0000077
0000019	0000032
0000019	0000034
0000020	0000028
0000020	0000073
0000021	0000022
0000021	0000025
0000021	0000027
0000021	0000079
0000022	0000051
0000024	0000027
0000024	0000028
0000024	0000044
0000024	0000056
0000025	0000038
0000025	0000040
0000026	0000027
0000027	0000041
0000027	0000071
0000028	0000030
0000028	0000073
0000029	0000034
0000029	0000036
0000029	0000042
0000029	0000045
0000029	0000060
0000030	0000091
0000031	0000053
0000031	0000071
0000032	0000070
0000033	0000034
0000033	0000080
0000034	0000039
0000034	0000042
0000034	0000084
0000035	0000037
0000035	0000056
0000035	0000082
0000035	0000100
0000036	0000093
0000036	0000100
0000037	0000043
0000037	0000065
0000037	0000097
0000038	0000049
0000039	0000041
0000039	0000044
0000039	0000094
0000040	0000095
0000040	0000099
0000042	0000092
0000043	0000058
0000043	0000065
0000045	0000098
0000046	0000088
0000046	0000095
0000046	0000096
0000049	0000062
0000049	0000073
0000050	0000055
0000052	0000066
0000052	0000097
0000053	0000078
0000053	0000080
0000055	0000085
0000058	0000059
0000058	0000063
0000058	0000064
0000059	0000075
0000059	0000077
0000059	0000080
0000059	0000100
0000060	0000068
0000066	0000067
0000066	0000069
0000066	0000074
0000066	0000090
0000071	0000092
0000073	0000076
0000073	0000083
0000073	0000089
0000074	0000086
0000077	0000094
0000079	0000097
0000080	0000081
0000087	0000091
0000089	0000099
0000092	0000093
0000094	0000098
0000095	0000099
