source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000076
0000001	0000083
0000002	0000004
0000002	0000005
0000002	0000039
0000002	0000064
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000017
0000003	0000019
0000003	0000032
0000004	0000006
0000004	0000007
0000004	0000011
0000004	0000046
0000005	0000008
0000005	0000016
0000005	0000041
0000005	0000055
0000005	0000058
0000005	0000068
0000006	0000007
0000006	0000014
0000006	0000016
0000006	0000017
0000006	0000023
0000006	0000077
0000007	0000009
0000007	0000010
0000007	0000013
0000007	0000018
0000007	0000024
0000007	0000033
0000007	0000059
0000007	0000082
0000008	0000023
0000008	0000024
0000008	0000026
0000009	0000012
0000009	0000021
0000009	0000040
0000009	0000066
0000009	0000094
0000010	0000015
0000010	0000072
0000010	0000097
0000011	0000052
0000011	0000079
0000012	0000029
0000012	0000058
0000013	0000025
0000013	0000034
0000014	0000042
0000014	0000050
0000015	0000022
0000015	0000025
0000015	0000027
0000015	0000030
0000015	0000047
0000016	0000023
0000016	0000031
0000017	0000018
0000017	0000019
0000017	0000020
0000017	0000053
0000017	0000092
0000018	0000028
0000018	0000034
0000018	0000036
0000018	0000052
0000018	0000085
0000018	0000100
0000020	0000062
0000020	0000086
0000021	0000029
0000021	0000037
0000021	0000044
0000021	0000063
0000022	0000045
0000023	0000044
0000023	0000054
0000023	0000056
0000025	0000069
0000026	0000035
0000026	0000066
0000026	0000078
0000026	0000088
0000027	0000084
0000028	0000036
0000028	0000043
0000028	0000051
0000028	0000060
0000029	0000081
0000031	0000073
0000031	0000079
0000031	0000082
0000031	0000090
0000032	0000082
0000033	0000062
0000034	0000037
0000035	0000075
0000036	0000048
0000036	0000074
0000037	0000038
0000037	0000042
0000037	0000054
0000037	0000057
0000037	0000087
0000039	0000048
0000040	0000043
0000040	0000049
0000041	0000048
0000041	0000061
0000041	0000062
0000041	0000065
0000042	0000060
0000042	0000091
0000043	0000069
0000043	0000089
0000044	0000070
0000045	0000049
0000046	0000048
0000047	0000067
0000049	0000089
0000050	0000096
0000051	0000053
0000053	0000095
0000054	0000071
0000058	0000073
0000059	0000080
0000060	0000100
0000063	0000085
0000066	0000077
0000066	0000097
0000073	0000074
0000074	0000087
0000076	0000098
0000077	0000098
0000079	0000087
0000081	0000094
0000083	0000091
0000084	0000093
0000088	0000099
