source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000022
0000001	0000026
0000001	0000052
0000001	0000072
0000002	0000003
0000002	0000024
0000002	0000038
0000002	0000040
0000002	0000049
0000003	0000007
0000003	0000009
0000003	0000014
0000003	0000016
0000003	0000017
0000003	0000023
0000003	0000055
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000012
0000004	0000021
0000004	0000055
0000005	0000007
0000005	0000008
0000005	0000011
0000005	0000023
0000005	0000030
0000005	0000050
0000006	0000007
0000006	0000015
0000006	0000037
0000006	0000074
0000007	0000009
0000007	0000011
0000007	0000017
0000007	0000021
0000007	0000048
0000007	0000057
0000007	0000088
0000008	0000037
0000008	0000041
0000008	0000062
0000009	0000020
0000009	0000027
0000009	0000046
0000009	0000053
0000009	0000054
0000009	0000078
0000010	0000012
0000010	0000035
0000011	0000013
0000011	0000026
0000011	0000031
0000011	0000082
0000012	0000013
0000012	0000039
0000012	0000057
0000012	0000082
0000012	0000085
0000013	0000018
0000013	0000083
0000013	0000087
0000014	0000019
0000014	0000020
0000014	0000024
0000014	0000062
0000014	0000076
0000014	0000081
0000015	0000016
0000015	0000072
0000016	0000019
0000016	0000021
0000016	0000026
0000016	0000029
0000016	0000085
0000017	0000037
0000017	0000038
0000017	0000075
0000018	0000025
0000018	0000045
0000018	0000076
0000019	0000020
0000019	0000034
0000019	0000074
0000020	0000032
0000020	0000088
0000021	0000022
0000022	0000025
0000022	0000029
0000022	0000090
0000022	0000092
0000023	0000026
0000023	0000033
0000023	0000096
0000024	0000055
0000024	0000067
0000025	0000028
0000025	0000033
0000025	0000069
0000025	0000097
0000026	0000027
0000026	0000052
0000026	0000067
0000026	0000099
0000027	0000028
0000027	0000035
0000027	0000036
0000028	0000035
0000028	0000043
0000028	0000051
0000028	0000078
0000030	0000042
0000031	0000039
0000031	0000060
0000031	0000093
0000032	0000047
0000032	0000056
0000032	0000068
0000032	0000081
0000032	0000088
0000033	0000061
0000033	0000069
0000035	0000089
0000035	0000094
0000038	0000047
0000039	0000043
0000039	0000046
0000039	0000066
0000040	0000057
0000040	0000084
0000042	0000044
0000042	0000058
0000042	0000070
0000042	0000085
0000044	0000095
0000045	0000086
0000046	0000071
0000046	0000085
0000047	0000055
0000048	0000094
0000049	0000086
0000049	0000098
0000050	0000083
0000051	0000066
0000051	0000100
0000052	0000059
0000052	0000095
0000053	0000080
0000053	0000091
0000055	0000073
0000056	0000079
0000056	0000085
0000057	0000096
0000058	0000067
0000059	0000064
0000059	0000084
0000060	0000065
0000060	0000072
0000061	0000063
0000064	0000065
0000065	0000077
0000067	0000090
0000068	0000096
0000069	0000088
0000069	0000096
0000070	0000095
0000072	0000092
0000073	0000087
0000073	0000100
0000074	0000075
0000074	0000100
0000076	0000096
0000077	0000082
0000077	0000090
0000078	0000094
0000079	0000083
0000083	0000095
0000087	0000099
