source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000011
0000001	0000033
0000001	0000047
0000001	0000062
0000001	0000069
0000001	0000099
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000015
0000002	0000059
0000002	0000066
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000012
0000003	0000034
0000003	0000040
0000003	0000044
0000003	0000058
0000003	0000075
0000003	0000094
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000013
0000004	0000016
0000004	0000029
0000004	0000035
0000004	0000052
0000004	0000081
0000004	0000091
0000005	0000006
0000005	0000008
0000005	0000014
0000005	0000017
0000005	0000021
0000005	0000022
0000005	0000030
0000005	0000031
0000005	0000070
0000005	0000079
0000005	0000097
0000006	0000013
0000006	0000018
0000006	0000020
0000006	0000024
0000006	0000032
0000007	0000010
0000007	0000011
0000007	0000014
0000007	0000016
0000007	0000038
0000007	0000046
0000007	0000058
0000007	0000082
0000007	0000091
0000008	0000021
0000008	0000041
0000008	0000055
0000009	0000012
0000009	0000014
0000009	0000058
0000009	0000067
0000010	0000013
0000010	0000028
0000010	0000029
0000010	0000049
0000010	0000061
0000011	0000015
0000012	0000015
0000012	0000018
0000012	0000046
0000012	0000081
0000013	0000020
0000013	0000048
0000013	0000050
0000013	0000058
0000013	0000060
0000014	0000022
0000014	0000025
0000014	0000027
0000014	0000031
0000014	0000033
0000014	0000048
0000015	0000019
0000015	0000031
0000015	0000036
0000015	0000066
0000015	0000072
0000015	0000078
0000016	0000018
0000016	0000019
0000016	0000023
0000016	0000036
0000016	0000093
0000017	0000047
0000017	0000066
0000018	0000021
0000018	0000022
0000018	0000026
0000019	0000022
0000019	0000033
0000019	0000035
0000019	0000041
0000020	0000023
0000020	0000028
0000020	0000052
0000021	0000024
0000021	0000030
0000021	0000051
0000021	0000053
0000021	0000058
0000021	0000095
0000022	0000023
0000022	0000026
0000022	0000027
0000022	0000029
0000022	0000032
0000022	0000046
0000022	0000051
0000023	0000033
0000023	0000037
0000023	0000076
0000023	0000080
0000024	0000044
0000024	0000085
0000024	0000094
0000025	0000027
0000025	0000032
0000025	0000041
0000025	0000051
0000026	0000047
0000026	0000057
0000026	0000081
0000026	0000097
0000027	0000028
0000027	0000029
0000027	0000042
0000027	0000051
0000027	0000071
0000027	0000075
0000027	0000079
0000029	0000045
0000029	0000100
0000030	0000037
0000031	0000043
0000031	0000069
0000031	0000075
0000031	0000097
0000031	0000099
0000032	0000039
0000032	0000040
0000032	0000098
0000033	0000034
0000033	0000047
0000034	0000088
0000035	0000051
0000035	0000073
0000036	0000050
0000036	0000063
0000036	0000076
0000037	0000053
0000037	0000077
0000038	0000053
0000040	0000041
0000040	0000046
0000040	0000085
0000041	0000078
0000043	0000057
0000043	0000070
0000045	0000060
0000045	0000079
0000045	0000087
0000046	0000054
0000046	0000100
0000047	0000068
0000047	0000077
0000049	0000074
0000049	0000093
0000050	0000091
0000050	0000092
0000051	0000064
0000051	0000065
0000053	0000056
0000053	0000058
0000053	0000061
0000053	0000085
0000055	0000069
0000055	0000096
0000055	0000098
0000058	0000078
0000059	0000090
0000060	0000081
0000061	0000094
0000062	0000084
0000064	0000072
0000064	0000083
0000064	0000095
0000065	0000074
0000066	0000071
0000066	0000088
0000067	0000092
0000069	0000077
0000069	0000084
0000070	0000078
0000073	0000086
0000075	0000080
0000079	0000083
0000079	0000092
0000084	0000089
0000085	0000096
0000095	0000098
