source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000011
0000001	0000015
0000001	0000016
0000001	0000019
0000001	0000020
0000001	0000031
0000001	0000039
0000001	0000041
0000001	0000046
0000001	0000048
0000001	0000053
0000001	0000063
0000002	0000003
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000013
0000002	0000037
0000002	0000049
0000003	0000006
0000003	0000010
0000003	0000011
0000003	0000037
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000011
0000004	0000026
0000004	0000041
0000004	0000090
0000005	0000007
0000005	0000021
0000005	0000025
0000006	0000007
0000006	0000015
0000006	0000016
0000006	0000017
0000006	0000018
0000006	0000025
0000006	0000033
0000006	0000045
0000006	0000049
0000006	0000077
0000007	0000022
0000007	0000037
0000007	0000042
0000007	0000051
0000007	0000068
0000008	0000009
0000008	0000012
0000008	0000014
0000008	0000060
0000008	0000064
0000009	0000015
0000009	0000024
0000009	0000057
0000009	0000060
0000010	0000012
0000010	0000082
0000011	0000013
0000011	0000016
0000011	0000021
0000011	0000033
0000011	0000056
0000011	0000100
0000012	0000016
0000012	0000019
0000012	0000050
0000012	0000084
0000012	0000091
0000013	0000047
0000014	0000016
0000014	0000023
0000014	0000053
0000015	0000066
0000015	0000070
0000015	0000074
0000016	0000038
0000016	0000056
0000016	0000060
0000016	0000068
0000016	0000078
0000017	0000018
0000017	0000028
0000017	0000036
0000017	0000043
0000017	0000050
0000017	0000061
0000018	0000019
0000018	0000037
0000018	0000050
0000018	0000062
0000018	0000069
0000018	0000085
0000019	0000023
0000019	0000029
0000019	0000032
0000019	0000036
0000019	0000038
0000019	0000039
0000019	0000051
0000020	0000043
0000020	0000083
0000021	0000027
0000021	0000053
0000022	0000031
0000022	0000047
0000022	0000056
0000023	0000055
0000023	0000094
0000024	0000034
0000024	0000042
0000025	0000036
0000025	0000037
0000025	0000045
0000026	0000060
0000026	0000082
0000026	0000087
0000027	0000030
0000027	0000040
0000027	0000055
0000027	0000093
0000028	0000033
0000028	0000044
0000029	0000031
0000029	0000037
0000029	0000038
0000029	0000052
0000029	0000077
0000029	0000091
0000030	0000037
0000031	0000039
0000031	0000053
0000032	0000075
0000032	0000081
0000033	0000044
0000033	0000045
0000033	0000096
0000034	0000035
0000034	0000054
0000035	0000042
0000035	0000047
0000035	0000094
0000037	0000047
0000037	0000048
0000037	0000051
0000037	0000079
0000038	0000056
0000039	0000045
0000039	0000052
0000040	0000054
0000041	0000072
0000042	0000067
0000044	0000051
0000044	0000055
0000044	0000058
0000044	0000092
0000045	0000054
0000046	0000058
0000048	0000076
0000048	0000080
0000048	0000081
0000049	0000052
0000049	0000062
0000050	0000067
0000050	0000087
0000052	0000059
0000052	0000065
0000052	0000088
0000053	0000063
0000053	0000078
0000055	0000088
0000055	0000089
0000056	0000069
0000056	0000097
0000057	0000096
0000058	0000066
0000058	0000098
0000060	0000062
0000060	0000075
0000061	0000095
0000062	0000066
0000062	0000089
0000062	0000093
0000062	0000099
0000062	0000100
0000063	0000098
0000065	0000077
0000065	0000094
0000066	0000086
0000068	0000080
0000068	0000084
0000069	0000071
0000069	0000075
0000070	0000073
0000072	0000078
0000073	0000097
0000075	0000077
0000076	0000094
0000077	0000089
0000080	0000084
0000081	0000093
0000081	0000095
0000082	0000085
0000082	0000087
0000084	0000087
0000086	0000088
0000091	0000095
0000097	0000099
