source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000010
0000001	0000011
0000001	0000012
0000001	0000014
0000001	0000016
0000001	0000019
0000001	0000026
0000001	0000029
0000001	0000037
0000001	0000042
0000001	0000047
0000001	0000059
0000001	0000068
0000001	0000076
0000001	0000079
0000001	0000093
0000001	0000094
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000011
0000002	0000014
0000002	0000015
0000002	0000017
0000002	0000021
0000002	0000023
0000002	0000024
0000002	0000028
0000002	0000029
0000002	0000031
0000002	0000045
0000002	0000047
0000002	0000057
0000002	0000062
0000002	0000069
0000002	0000076
0000002	0000099
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000008
0000003	0000010
0000003	0000012
0000003	0000020
0000003	0000023
0000003	0000027
0000003	0000086
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000010
0000004	0000013
0000004	0000015
0000004	0000020
0000004	0000021
0000004	0000039
0000004	0000044
0000004	0000050
0000004	0000061
0000004	0000064
0000004	0000069
0000004	0000098
0000005	0000006
0000005	0000007
0000005	0000014
0000005	0000015
0000005	0000024
0000005	0000042
0000005	0000044
0000005	0000059
0000005	0000078
0000005	0000100
0000006	0000007
0000006	0000008
0000006	0000010
0000006	0000014
0000006	0000015
0000006	0000017
0000006	0000023
0000006	0000030
0000006	0000031
0000006	0000048
0000006	0000058
0000006	0000060
0000006	0000063
0000006	0000068
0000006	0000092
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000013
0000007	0000015
0000007	0000017
0000007	0000018
0000007	0000019
0000007	0000021
0000007	0000022
0000007	0000030
0000007	0000033
0000007	0000044
0000007	0000084
0000007	0000095
0000008	0000009
0000008	0000010
0000008	0000014
0000008	0000015
0000008	0000017
0000008	0000021
0000008	0000022
0000008	0000030
0000008	0000036
0000008	0000049
0000008	0000056
0000008	0000057
0000008	0000058
0000008	0000063
0000008	0000071
0000008	0000079
0000008	0000083
0000008	0000090
0000009	0000010
0000009	0000011
0000009	0000012
0000009	0000013
0000009	0000014
0000009	0000036
0000009	0000048
0000009	0000055
0000009	0000082
0000009	0000086
0000009	0000092
0000009	0000093
0000009	0000095
0000009	0000099
0000010	0000011
0000010	0000013
0000010	0000014
0000010	0000015
0000010	0000018
0000010	0000021
0000010	0000022
0000010	0000026
0000010	0000033
0000010	0000035
0000010	0000036
0000010	0000046
0000010	0000048
0000010	0000082
0000010	0000089
0000011	0000012
0000011	0000013
0000011	0000014
0000011	0000015
0000011	0000023
0000011	0000024
0000011	0000027
0000011	0000031
0000011	0000058
0000011	0000080
0000012	0000014
0000012	0000015
0000012	0000016
0000012	0000018
0000012	0000019
0000012	0000026
0000012	0000029
0000012	0000037
0000012	0000047
0000012	0000051
0000012	0000059
0000012	0000075
0000012	0000091
0000012	0000095
0000013	0000021
0000013	0000023
0000013	0000026
0000013	0000044
0000013	0000046
0000013	0000052
0000014	0000023
0000014	0000025
0000014	0000031
0000014	0000033
0000014	0000040
0000014	0000045
0000014	0000047
0000015	0000019
0000015	0000028
0000015	0000030
0000015	0000032
0000015	0000038
0000015	0000045
0000015	0000047
0000015	0000048
0000015	0000054
0000015	0000056
0000015	0000070
0000016	0000029
0000016	0000032
0000016	0000034
0000016	0000035
0000016	0000062
0000016	0000095
0000017	0000023
0000017	0000024
0000017	0000025
0000017	0000030
0000017	0000036
0000017	0000045
0000017	0000062
0000017	0000068
0000018	0000021
0000018	0000025
0000018	0000029
0000018	0000030
0000018	0000043
0000018	0000056
0000018	0000071
0000018	0000072
0000019	0000021
0000019	0000022
0000019	0000028
0000019	0000038
0000019	0000047
0000019	0000049
0000019	0000052
0000019	0000057
0000019	0000066
0000019	0000086
0000019	0000090
0000019	0000097
0000020	0000036
0000020	0000042
0000020	0000049
0000020	0000053
0000020	0000055
0000020	0000061
0000020	0000064
0000020	0000069
0000021	0000025
0000021	0000026
0000021	0000043
0000021	0000078
0000022	0000024
0000022	0000028
0000022	0000031
0000022	0000034
0000022	0000052
0000022	0000064
0000022	0000068
0000022	0000091
0000023	0000024
0000023	0000026
0000023	0000035
0000023	0000042
0000023	0000065
0000023	0000068
0000023	0000079
0000023	0000087
0000024	0000060
0000024	0000071
0000025	0000044
0000025	0000051
0000025	0000068
0000025	0000086
0000025	0000088
0000026	0000035
