source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000006
0000001	0000012
0000001	0000015
0000001	0000018
0000001	0000063
0000002	0000003
0000002	0000004
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000014
0000002	0000019
0000002	0000026
0000002	0000028
0000002	0000036
0000002	0000039
0000002	0000043
0000002	0000065
0000002	0000080
0000002	0000083
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000011
0000003	0000017
0000003	0000035
0000004	0000008
0000004	0000010
0000004	0000043
0000004	0000047
0000004	0000048
0000004	0000087
0000005	0000007
0000005	0000021
0000005	0000027
0000005	0000030
0000005	0000037
0000005	0000041
0000005	0000045
0000005	0000053
0000005	0000059
0000005	0000093
0000006	0000014
0000006	0000020
0000006	0000030
0000006	0000031
0000006	0000039
0000006	0000082
0000007	0000008
0000007	0000009
0000007	0000013
0000007	0000021
0000007	0000023
0000007	0000041
0000007	0000077
0000007	0000081
0000008	0000012
0000008	0000034
0000008	0000045
0000008	0000047
0000008	0000050
0000009	0000013
0000009	0000038
0000009	0000063
0000009	0000084
0000009	0000087
0000010	0000012
0000010	0000016
0000010	0000059
0000010	0000063
0000010	0000079
0000011	0000013
0000011	0000025
0000011	0000033
0000011	0000057
0000011	0000059
0000011	0000065
0000012	0000018
0000012	0000051
0000012	0000087
0000013	0000016
0000013	0000032
0000013	0000034
0000013	0000079
0000014	0000029
0000014	0000032
0000014	0000050
0000014	0000066
0000014	0000079
0000015	0000028
0000015	0000066
0000015	0000094
0000016	0000018
0000016	0000040
0000016	0000044
0000016	0000048
0000016	0000049
0000016	0000072
0000016	0000081
0000017	0000027
0000017	0000032
0000017	0000076
0000018	0000026
0000018	0000050
0000018	0000058
0000020	0000023
0000020	0000088
0000021	0000022
0000021	0000024
0000021	0000031
0000021	0000044
0000021	0000089
0000022	0000058
0000023	0000035
0000024	0000026
0000024	0000029
0000024	0000049
0000025	0000026
0000025	0000056
0000025	0000083
0000025	0000098
0000026	0000050
0000026	0000062
0000026	0000067
0000026	0000068
0000026	0000073
0000027	0000046
0000027	0000080
0000028	0000031
0000028	0000038
0000028	0000042
0000028	0000088
0000029	0000046
0000029	0000058
0000029	0000061
0000029	0000089
0000030	0000034
0000031	0000041
0000031	0000045
0000032	0000064
0000032	0000085
0000033	0000035
0000033	0000063
0000034	0000038
0000034	0000057
0000035	0000055
0000037	0000050
0000037	0000054
0000037	0000063
0000038	0000054
0000039	0000064
0000039	0000065
0000039	0000067
0000040	0000049
0000040	0000052
0000040	0000071
0000041	0000042
0000041	0000054
0000041	0000060
0000041	0000070
0000042	0000094
0000042	0000096
0000043	0000082
0000044	0000046
0000044	0000056
0000044	0000068
0000044	0000074
0000045	0000062
0000045	0000069
0000045	0000073
0000045	0000078
0000045	0000080
0000046	0000065
0000046	0000075
0000048	0000070
0000048	0000094
0000049	0000056
0000049	0000082
0000049	0000085
0000049	0000095
0000051	0000057
0000051	0000061
0000051	0000066
0000052	0000096
0000053	0000075
0000053	0000077
0000054	0000056
0000054	0000092
0000055	0000072
0000056	0000080
0000056	0000086
0000057	0000091
0000058	0000061
0000058	0000090
0000059	0000093
0000060	0000072
0000060	0000092
0000061	0000091
0000065	0000076
0000066	0000068
0000067	0000098
0000068	0000070
0000068	0000076
0000068	0000097
0000069	0000083
0000069	0000087
0000072	0000084
0000072	0000098
0000072	0000100
0000074	0000075
0000074	0000087
0000074	0000095
0000074	0000100
0000075	0000083
0000076	0000086
0000076	0000090
0000078	0000085
0000088	0000098
0000089	0000098
0000091	0000099
0000096	0000097
