source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000009
0000001	0000022
0000001	0000024
0000001	0000039
0000002	0000003
0000002	0000005
0000002	0000008
0000002	0000015
0000002	0000024
0000002	0000049
0000002	0000051
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000015
0000003	0000022
0000003	0000038
0000003	0000046
0000003	0000061
0000003	0000074
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000010
0000004	0000015
0000004	0000017
0000004	0000028
0000004	0000042
0000004	0000047
0000004	0000090
0000004	0000099
0000005	0000006
0000005	0000008
0000005	0000020
0000005	0000032
0000005	0000037
0000005	0000056
0000005	0000083
0000006	0000011
0000006	0000028
0000006	0000029
0000006	0000036
0000006	0000053
0000006	0000073
0000007	0000009
0000007	0000016
0000007	0000019
0000007	0000054
0000007	0000095
0000008	0000010
0000008	0000012
0000008	0000032
0000009	0000010
0000009	0000011
0000009	0000017
0000009	0000022
0000009	0000025
0000009	0000033
0000009	0000051
0000009	0000053
0000009	0000065
0000010	0000013
0000010	0000017
0000010	0000021
0000010	0000025
0000010	0000069
0000010	0000079
0000011	0000013
0000011	0000050
0000011	0000064
0000011	0000087
0000012	0000014
0000012	0000016
0000012	0000021
0000012	0000025
0000012	0000031
0000012	0000071
0000012	0000085
0000013	0000020
0000013	0000030
0000013	0000034
0000013	0000041
0000013	0000069
0000014	0000026
0000014	0000029
0000014	0000032
0000014	0000036
0000014	0000087
0000015	0000018
0000015	0000020
0000015	0000021
0000015	0000052
0000015	0000058
0000016	0000034
0000017	0000021
0000017	0000023
0000017	0000024
0000017	0000040
0000017	0000059
0000017	0000065
0000018	0000030
0000018	0000045
0000019	0000041
0000019	0000079
0000020	0000023
0000020	0000051
0000020	0000059
0000020	0000094
0000021	0000025
0000021	0000026
0000021	0000027
0000021	0000082
0000022	0000032
0000022	0000071
0000022	0000096
0000023	0000040
0000023	0000043
0000023	0000058
0000024	0000027
0000024	0000032
0000025	0000026
0000025	0000047
0000025	0000066
0000026	0000037
0000026	0000050
0000026	0000070
0000026	0000094
0000027	0000031
0000027	0000092
0000028	0000041
0000028	0000058
0000029	0000045
0000029	0000052
0000030	0000044
0000030	0000057
0000031	0000042
0000031	0000047
0000031	0000068
0000031	0000075
0000032	0000051
0000032	0000097
0000032	0000098
0000033	0000060
0000033	0000063
0000033	0000070
0000033	0000085
0000033	0000095
0000034	0000035
0000034	0000055
0000034	0000074
0000035	0000041
0000035	0000043
0000035	0000062
0000036	0000075
0000038	0000076
0000039	0000040
0000040	0000048
0000041	0000043
0000041	0000046
0000041	0000072
0000041	0000077
0000041	0000086
0000042	0000050
0000042	0000064
0000042	0000067
0000042	0000078
0000043	0000053
0000043	0000067
0000043	0000088
0000045	0000057
0000045	0000070
0000046	0000056
0000046	0000066
0000046	0000067
0000046	0000096
0000047	0000049
0000047	0000094
0000048	0000091
0000049	0000061
0000050	0000054
0000051	0000086
0000051	0000087
0000053	0000055
0000053	0000080
0000054	0000056
0000054	0000074
0000056	0000088
0000057	0000081
0000059	0000060
0000059	0000064
0000059	0000077
0000061	0000084
0000062	0000076
0000063	0000067
0000064	0000067
0000065	0000072
0000066	0000094
0000066	0000098
0000067	0000092
0000071	0000096
0000075	0000079
0000076	0000089
0000076	0000090
0000077	0000094
0000082	0000093
0000084	0000085
0000086	0000093
0000087	0000095
0000092	0000098
0000095	0000100
