source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000009
0000001	0000010
0000001	0000018
0000001	0000035
0000001	0000039
0000001	0000049
0000001	0000081
0000001	0000090
0000002	0000003
0000002	0000004
0000002	0000019
0000003	0000006
0000003	0000012
0000003	0000013
0000003	0000032
0000003	0000046
0000003	0000058
0000004	0000005
0000004	0000014
0000004	0000024
0000004	0000025
0000004	0000030
0000004	0000031
0000004	0000037
0000005	0000008
0000005	0000011
0000005	0000036
0000005	0000039
0000005	0000045
0000005	0000061
0000006	0000016
0000006	0000018
0000006	0000065
0000006	0000083
0000007	0000039
0000007	0000076
0000008	0000031
0000008	0000047
0000009	0000021
0000009	0000030
0000009	0000036
0000009	0000059
0000009	0000079
0000010	0000034
0000010	0000047
0000011	0000015
0000011	0000017
0000011	0000023
0000011	0000033
0000011	0000046
0000012	0000013
0000012	0000022
0000012	0000081
0000012	0000094
0000012	0000095
0000013	0000041
0000014	0000023
0000015	0000016
0000015	0000020
0000015	0000026
0000015	0000029
0000015	0000034
0000015	0000076
0000016	0000024
0000016	0000074
0000017	0000032
0000017	0000050
0000018	0000023
0000018	0000042
0000019	0000038
0000020	0000048
0000020	0000080
0000020	0000084
0000020	0000092
0000021	0000027
0000022	0000024
0000022	0000028
0000022	0000048
0000022	0000051
0000022	0000061
0000023	0000034
0000023	0000069
0000023	0000082
0000024	0000034
0000024	0000076
0000025	0000035
0000025	0000055
0000025	0000091
0000026	0000062
0000026	0000099
0000028	0000051
0000028	0000066
0000029	0000057
0000029	0000086
0000030	0000043
0000030	0000055
0000030	0000064
0000031	0000051
0000031	0000054
0000031	0000067
0000032	0000035
0000032	0000040
0000032	0000066
0000033	0000034
0000033	0000046
0000033	0000087
0000033	0000090
0000034	0000085
0000035	0000037
0000036	0000053
0000037	0000038
0000037	0000055
0000038	0000059
0000038	0000079
0000038	0000088
0000039	0000056
0000039	0000086
0000041	0000061
0000041	0000062
0000042	0000044
0000042	0000047
0000042	0000057
0000043	0000080
0000043	0000096
0000046	0000057
0000046	0000059
0000046	0000082
0000046	0000087
0000047	0000050
0000047	0000060
0000048	0000052
0000049	0000079
0000049	0000093
0000050	0000075
0000050	0000094
0000051	0000071
0000051	0000073
0000051	0000086
0000052	0000070
0000055	0000066
0000057	0000068
0000057	0000100
0000058	0000081
0000060	0000063
0000062	0000064
0000062	0000072
0000062	0000082
0000063	0000065
0000064	0000080
0000066	0000089
0000066	0000098
0000068	0000077
0000069	0000074
0000072	0000093
0000074	0000078
0000075	0000084
0000080	0000097
0000082	0000089
0000090	0000095
0000091	0000096
0000095	0000097
