source	target
0000001	0000002
0000001	0000003
0000001	0000005
0000001	0000011
0000001	0000012
0000001	0000018
0000001	0000024
0000001	0000027
0000001	0000030
0000001	0000039
0000001	0000083
0000001	0000084
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000009
0000002	0000011
0000002	0000040
0000002	0000090
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000009
0000003	0000015
0000003	0000019
0000003	0000021
0000003	0000058
0000003	0000078
0000003	0000081
0000003	0000083
0000004	0000005
0000004	0000007
0000004	0000017
0000004	0000018
0000004	0000020
0000004	0000026
0000004	0000033
0000004	0000046
0000004	0000062
0000004	0000077
0000004	0000083
0000004	0000100
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000013
0000005	0000038
0000005	0000055
0000005	0000086
0000006	0000014
0000006	0000016
0000006	0000017
0000006	0000063
0000007	0000008
0000007	0000009
0000007	0000031
0000007	0000041
0000007	0000045
0000007	0000049
0000007	0000071
0000007	0000076
0000008	0000009
0000008	0000010
0000008	0000015
0000008	0000020
0000008	0000022
0000008	0000025
0000008	0000054
0000008	0000058
0000008	0000068
0000008	0000090
0000008	0000093
0000009	0000011
0000009	0000015
0000009	0000028
0000009	0000042
0000009	0000053
0000009	0000060
0000009	0000066
0000009	0000068
0000010	0000011
0000010	0000025
0000010	0000028
0000010	0000033
0000010	0000050
0000010	0000051
0000010	0000063
0000010	0000065
0000010	0000090
0000011	0000012
0000011	0000014
0000011	0000038
0000011	0000047
0000011	0000053
0000011	0000056
0000012	0000022
0000012	0000024
0000012	0000028
0000012	0000036
0000012	0000080
0000013	0000017
0000013	0000022
0000013	0000033
0000013	0000036
0000013	0000064
0000013	0000067
0000014	0000023
0000014	0000062
0000015	0000017
0000015	0000018
0000015	0000021
0000015	0000023
0000015	0000031
0000015	0000058
0000016	0000019
0000016	0000021
0000016	0000032
0000016	0000034
0000016	0000088
0000017	0000023
0000017	0000024
0000017	0000027
0000017	0000035
0000017	0000049
0000017	0000079
0000018	0000032
0000018	0000045
0000018	0000048
0000018	0000092
0000019	0000026
0000019	0000028
0000019	0000031
0000019	0000045
0000019	0000097
0000020	0000033
0000020	0000049
0000020	0000051
0000021	0000029
0000021	0000039
0000021	0000041
0000021	0000051
0000022	0000024
0000022	0000027
0000023	0000033
0000023	0000043
0000023	0000054
0000023	0000057
0000023	0000077
0000023	0000099
0000024	0000029
0000024	0000054
0000024	0000055
0000024	0000076
0000025	0000026
0000026	0000031
0000026	0000033
0000026	0000044
0000026	0000046
0000026	0000051
0000026	0000056
0000027	0000046
0000027	0000066
0000027	0000072
0000027	0000098
0000028	0000053
0000029	0000038
0000029	0000066
0000030	0000037
0000030	0000061
0000030	0000081
0000030	0000083
0000031	0000043
0000031	0000075
0000031	0000094
0000032	0000059
0000032	0000067
0000033	0000038
0000033	0000040
0000033	0000049
0000033	0000083
0000033	0000099
0000035	0000043
0000035	0000054
0000035	0000059
0000036	0000047
0000037	0000042
0000037	0000045
0000037	0000050
0000037	0000076
0000037	0000086
0000037	0000093
0000038	0000061
0000039	0000052
0000039	0000065
0000039	0000079
0000040	0000082
0000041	0000045
0000041	0000054
0000041	0000086
0000042	0000067
0000042	0000069
0000043	0000045
0000044	0000078
0000044	0000086
0000045	0000054
0000045	0000056
0000046	0000047
0000046	0000053
0000046	0000080
0000046	0000087
0000048	0000062
0000048	0000063
0000048	0000074
0000049	0000065
0000050	0000071
0000051	0000061
0000051	0000091
0000052	0000057
0000052	0000059
0000052	0000070
0000052	0000072
0000052	0000073
0000053	0000056
0000053	0000067
0000053	0000092
0000054	0000074
0000055	0000080
0000056	0000093
0000057	0000099
0000059	0000071
0000061	0000072
0000061	0000079
0000062	0000099
0000063	0000080
0000064	0000075
0000065	0000089
0000065	0000091
0000066	0000068
0000066	0000089
0000068	0000095
0000069	0000085
0000069	0000100
0000070	0000077
0000070	0000086
0000072	0000094
0000074	0000086
0000075	0000082
0000078	0000086
0000079	0000095
0000081	0000087
0000084	0000092
0000084	0000096
0000094	0000096
