source	target
0000001	0000002
0000001	0000004
0000001	0000008
0000001	0000011
0000001	0000044
0000001	0000084
0000001	0000098
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000010
0000002	0000015
0000002	0000026
0000002	0000037
0000002	0000038
0000002	0000062
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000009
0000003	0000010
0000003	0000027
0000003	0000036
0000003	0000088
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000013
0000004	0000016
0000004	0000020
0000004	0000023
0000004	0000029
0000004	0000082
0000004	0000091
0000005	0000010
0000005	0000014
0000005	0000028
0000005	0000035
0000005	0000045
0000005	0000054
0000005	0000073
0000006	0000011
0000006	0000041
0000006	0000055
0000006	0000094
0000006	0000096
0000007	0000016
0000007	0000032
0000007	0000048
0000007	0000054
0000007	0000065
0000008	0000010
0000008	0000012
0000008	0000016
0000008	0000022
0000008	0000097
0000009	0000011
0000009	0000013
0000009	0000026
0000009	0000041
0000009	0000044
0000009	0000087
0000010	0000011
0000010	0000025
0000010	0000063
0000010	0000064
0000010	0000066
0000010	0000084
0000010	0000097
0000011	0000016
0000011	0000033
0000011	0000059
0000011	0000072
0000012	0000018
0000012	0000025
0000012	0000087
0000013	0000016
0000013	0000021
0000013	0000031
0000013	0000032
0000013	0000064
0000014	0000018
0000014	0000019
0000014	0000030
0000014	0000043
0000014	0000049
0000014	0000067
0000014	0000089
0000014	0000093
0000015	0000017
0000015	0000023
0000016	0000042
0000016	0000080
0000016	0000086
0000017	0000018
0000017	0000019
0000017	0000020
0000017	0000034
0000017	0000046
0000017	0000047
0000017	0000067
0000017	0000068
0000018	0000020
0000018	0000025
0000018	0000037
0000018	0000041
0000018	0000042
0000019	0000031
0000019	0000039
0000019	0000054
0000019	0000100
0000020	0000038
0000021	0000034
0000021	0000039
0000021	0000052
0000021	0000066
0000021	0000090
0000022	0000024
0000022	0000029
0000022	0000038
0000022	0000051
0000023	0000027
0000023	0000052
0000024	0000033
0000024	0000064
0000024	0000077
0000025	0000026
0000025	0000051
0000025	0000054
0000025	0000056
0000025	0000062
0000025	0000099
0000026	0000089
0000027	0000043
0000027	0000066
0000027	0000080
0000027	0000082
0000028	0000043
0000028	0000044
0000028	0000045
0000028	0000057
0000028	0000079
0000028	0000100
0000029	0000035
0000030	0000040
0000030	0000071
0000030	0000084
0000030	0000087
0000031	0000049
0000031	0000068
0000032	0000038
0000033	0000036
0000035	0000047
0000035	0000054
0000035	0000074
0000035	0000077
0000036	0000077
0000036	0000096
0000037	0000072
0000037	0000095
0000038	0000040
0000038	0000050
0000038	0000055
0000038	0000060
0000041	0000050
0000042	0000069
0000043	0000050
0000043	0000061
0000043	0000073
0000044	0000057
0000044	0000081
0000044	0000090
0000045	0000047
0000046	0000055
0000047	0000076
0000047	0000090
0000049	0000066
0000049	0000067
0000050	0000053
0000050	0000067
0000050	0000081
0000052	0000055
0000052	0000057
0000052	0000078
0000053	0000076
0000056	0000062
0000056	0000076
0000057	0000058
0000057	0000085
0000057	0000096
0000058	0000094
0000059	0000079
0000061	0000074
0000063	0000097
0000064	0000087
0000065	0000072
0000066	0000073
0000069	0000070
0000070	0000082
0000070	0000100
0000071	0000083
0000074	0000075
0000076	0000094
0000076	0000099
0000078	0000088
0000078	0000092
0000079	0000086
0000080	0000089
0000080	0000095
