source	target
0000001	0000002
0000001	0000004
0000001	0000006
0000001	0000027
0000002	0000003
0000002	0000007
0000002	0000014
0000002	0000065
0000002	0000097
0000003	0000009
0000003	0000013
0000003	0000024
0000004	0000005
0000004	0000012
0000006	0000008
0000006	0000030
0000006	0000052
0000006	0000059
0000007	0000010
0000007	0000016
0000007	0000050
0000008	0000021
0000008	0000030
0000008	0000033
0000008	0000069
0000009	0000011
0000009	0000023
0000009	0000054
0000010	0000015
0000010	0000017
0000010	0000025
0000010	0000093
0000011	0000035
0000011	0000082
0000012	0000026
0000012	0000028
0000012	0000083
0000013	0000018
0000013	0000062
0000013	0000066
0000013	0000074
0000014	0000019
0000014	0000022
0000016	0000070
0000016	0000075
0000017	0000020
0000017	0000029
0000017	0000073
0000018	0000045
0000018	0000053
0000019	0000039
0000019	0000055
0000021	0000034
0000021	0000046
0000021	0000099
0000022	0000032
0000022	0000037
0000022	0000080
0000022	0000084
0000024	0000036
0000025	0000031
0000026	0000090
0000027	0000047
0000028	0000063
0000028	0000068
0000029	0000038
0000029	0000040
0000029	0000041
0000029	0000044
0000030	0000058
0000034	0000042
0000034	0000077
0000036	0000049
0000036	0000061
0000037	0000060
0000037	0000094
0000038	0000064
0000039	0000043
0000040	0000048
0000040	0000056
0000040	0000071
0000040	0000088
0000041	0000051
0000043	0000057
0000044	0000086
0000047	0000054
0000048	0000098
0000049	0000085
0000049	0000096
0000050	0000076
0000053	0000072
0000058	0000067
0000059	0000087
0000061	0000078
0000062	0000092
0000063	0000081
0000064	0000089
0000065	0000100
0000070	0000091
0000077	0000079
0000079	0000095
