source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000009
0000001	0000012
0000001	0000013
0000001	0000019
0000001	0000021
0000001	0000023
0000001	0000028
0000001	0000032
0000001	0000033
0000001	0000043
0000001	0000074
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000007
0000002	0000008
0000002	0000009
0000002	0000010
0000002	0000012
0000002	0000014
0000002	0000018
0000002	0000023
0000002	0000024
0000002	0000025
0000002	0000030
0000002	0000046
0000002	0000051
0000002	0000055
0000002	0000056
0000002	0000069
0000002	0000078
0000002	0000088
0000002	0000090
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000009
0000003	0000011
0000003	0000013
0000003	0000014
0000003	0000015
0000003	0000016
0000003	0000019
0000003	0000032
0000003	0000036
0000003	0000045
0000003	0000046
0000003	0000047
0000003	0000055
0000003	0000058
0000003	0000075
0000003	0000093
0000003	0000096
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000015
0000004	0000017
0000004	0000019
0000004	0000020
0000004	0000021
0000004	0000024
0000004	0000026
0000004	0000027
0000004	0000031
0000004	0000038
0000004	0000050
0000004	0000077
0000004	0000081
0000004	0000086
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000015
0000005	0000024
0000005	0000027
0000005	0000029
0000005	0000030
0000005	0000033
0000005	0000036
0000005	0000041
0000005	0000059
0000005	0000067
0000005	0000090
0000005	0000092
0000005	0000096
0000005	0000100
0000006	0000007
0000006	0000008
0000006	0000011
0000006	0000014
0000006	0000015
0000006	0000020
0000006	0000025
0000006	0000030
0000006	0000053
0000006	0000057
0000006	0000084
0000006	0000087
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000012
0000007	0000021
0000007	0000027
0000007	0000042
0000007	0000066
0000007	0000077
0000007	0000087
0000007	0000088
0000007	0000090
0000008	0000010
0000008	0000011
0000008	0000012
0000008	0000023
0000008	0000031
0000008	0000032
0000008	0000035
0000008	0000037
0000008	0000040
0000008	0000042
0000008	0000044
0000008	0000051
0000008	0000062
0000008	0000064
0000008	0000073
0000008	0000081
0000008	0000082
0000008	0000084
0000008	0000085
0000008	0000093
0000008	0000098
0000009	0000014
0000009	0000017
0000009	0000019
0000009	0000026
0000009	0000030
0000009	0000031
0000009	0000040
0000009	0000047
0000009	0000049
0000009	0000073
0000009	0000090
0000009	0000094
0000010	0000011
0000010	0000015
0000010	0000016
0000010	0000017
0000010	0000020
0000010	0000031
0000010	0000033
0000010	0000034
0000010	0000064
0000010	0000065
0000011	0000013
0000011	0000015
0000011	0000022
0000011	0000023
0000011	0000028
0000011	0000029
0000011	0000037
0000011	0000039
0000011	0000070
0000011	0000078
0000012	0000013
0000012	0000017
0000012	0000020
0000012	0000022
0000012	0000024
0000012	0000029
0000012	0000031
0000012	0000038
0000012	0000066
0000012	0000068
0000012	0000081
0000013	0000014
0000013	0000015
0000013	0000025
0000013	0000031
0000013	0000034
0000013	0000036
0000013	0000040
0000013	0000042
0000013	0000051
0000013	0000059
0000013	0000074
0000013	0000081
0000013	0000099
0000014	0000016
0000014	0000019
0000014	0000021
0000014	0000026
0000014	0000030
0000014	0000036
0000014	0000038
0000014	0000047
0000014	0000048
0000014	0000051
0000014	0000053
0000014	0000080
0000014	0000097
0000014	0000099
0000015	0000016
0000015	0000017
0000015	0000021
0000015	0000023
0000015	0000026
0000015	0000027
0000015	0000029
0000015	0000030
0000015	0000032
0000015	0000034
0000015	0000047
0000015	0000062
0000015	0000079
0000015	0000085
0000015	0000086
0000016	0000021
0000016	0000022
0000016	0000024
0000016	0000027
0000016	0000031
0000016	0000034
0000016	0000037
0000016	0000040
0000016	0000045
0000016	0000047
0000016	0000052
0000016	0000059
0000016	0000075
0000016	0000096
0000017	0000023
0000017	0000027
0000017	0000030
0000017	0000033
0000017	0000063
0000017	0000066
0000017	0000074
0000017	0000076
0000017	0000097
0000017	0000098
0000018	0000019
0000018	0000020
0000018	0000022
0000018	0000027
0000018	0000030
0000018	0000032
0000018	0000036
0000018	0000044
0000018	0000086
0000019	0000020
0000019	0000023
0000019	0000025
0000019	0000032
0000019	0000039
0000019	0000066
0000019	0000084
0000019	0000091
0000020	0000030
0000020	0000069
0000020	0000080
0000020	0000088
0000020	0000089
