source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000010
0000001	0000012
0000001	0000014
0000001	0000029
0000001	0000046
0000001	0000059
0000002	0000003
0000002	0000009
0000002	0000016
0000002	0000021
0000002	0000038
0000002	0000040
0000003	0000007
0000003	0000008
0000003	0000017
0000003	0000018
0000003	0000036
0000003	0000042
0000003	0000046
0000003	0000053
0000003	0000058
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000009
0000004	0000010
0000004	0000017
0000004	0000021
0000004	0000024
0000004	0000042
0000004	0000064
0000005	0000008
0000005	0000011
0000005	0000012
0000005	0000019
0000005	0000020
0000005	0000024
0000005	0000027
0000005	0000029
0000005	0000032
0000006	0000010
0000006	0000014
0000006	0000029
0000006	0000035
0000006	0000091
0000007	0000008
0000007	0000011
0000007	0000015
0000007	0000027
0000007	0000029
0000007	0000039
0000008	0000011
0000008	0000018
0000008	0000022
0000008	0000030
0000008	0000031
0000008	0000032
0000008	0000043
0000008	0000045
0000008	0000047
0000008	0000063
0000008	0000069
0000009	0000010
0000009	0000012
0000009	0000016
0000009	0000018
0000009	0000033
0000009	0000037
0000009	0000069
0000009	0000099
0000010	0000012
0000010	0000016
0000010	0000018
0000010	0000041
0000010	0000042
0000011	0000020
0000011	0000027
0000011	0000057
0000012	0000013
0000012	0000018
0000012	0000029
0000012	0000039
0000012	0000071
0000012	0000084
0000013	0000030
0000013	0000032
0000013	0000039
0000013	0000040
0000013	0000056
0000013	0000063
0000013	0000086
0000014	0000022
0000014	0000023
0000014	0000046
0000014	0000078
0000014	0000089
0000015	0000021
0000015	0000042
0000015	0000050
0000015	0000061
0000016	0000019
0000016	0000034
0000016	0000044
0000016	0000058
0000017	0000021
0000017	0000084
0000017	0000085
0000017	0000094
0000018	0000026
0000018	0000028
0000018	0000040
0000019	0000029
0000019	0000038
0000019	0000084
0000019	0000096
0000020	0000022
0000020	0000024
0000020	0000038
0000020	0000039
0000021	0000025
0000021	0000028
0000021	0000036
0000021	0000048
0000022	0000039
0000022	0000040
0000022	0000060
0000022	0000089
0000023	0000031
0000023	0000043
0000023	0000084
0000023	0000097
0000024	0000029
0000024	0000047
0000025	0000030
0000025	0000043
0000025	0000066
0000025	0000067
0000025	0000081
0000026	0000029
0000026	0000030
0000026	0000048
0000026	0000064
0000027	0000036
0000027	0000038
0000028	0000030
0000028	0000050
0000028	0000076
0000029	0000062
0000029	0000068
0000030	0000088
0000031	0000074
0000032	0000073
0000032	0000095
0000033	0000045
0000033	0000048
0000033	0000049
0000034	0000046
0000035	0000044
0000035	0000058
0000036	0000072
0000036	0000083
0000036	0000088
0000036	0000098
0000037	0000083
0000038	0000043
0000038	0000053
0000038	0000075
0000039	0000044
0000039	0000052
0000039	0000057
0000039	0000085
0000039	0000086
0000039	0000091
0000039	0000100
0000040	0000062
0000040	0000079
0000040	0000098
0000041	0000045
0000041	0000054
0000042	0000068
0000043	0000059
0000043	0000060
0000043	0000089
0000043	0000096
0000044	0000061
0000044	0000072
0000044	0000082
0000044	0000090
0000044	0000095
0000045	0000051
0000045	0000055
0000046	0000047
0000046	0000057
0000046	0000066
0000046	0000093
0000048	0000080
0000048	0000081
0000050	0000052
0000050	0000055
0000050	0000073
0000050	0000087
0000051	0000054
0000051	0000067
0000051	0000083
0000051	0000084
0000053	0000065
0000054	0000069
0000055	0000085
0000056	0000060
0000056	0000064
0000057	0000083
0000057	0000096
0000058	0000073
0000059	0000075
0000060	0000068
0000060	0000076
0000060	0000089
0000061	0000080
0000061	0000082
0000063	0000065
0000063	0000070
0000064	0000065
0000064	0000098
0000065	0000071
0000065	0000084
0000065	0000097
0000066	0000077
0000066	0000087
0000067	0000076
0000067	0000082
0000067	0000085
0000068	0000077
0000069	0000087
0000070	0000091
0000074	0000088
0000075	0000081
0000077	0000095
0000078	0000085
0000078	0000086
0000078	0000099
0000079	0000092
0000079	0000100
0000081	0000086
0000081	0000087
0000082	0000086
0000087	0000097
0000089	0000092
0000091	0000092
