source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000007
0000001	0000008
0000001	0000009
0000001	0000010
0000001	0000011
0000001	0000014
0000001	0000015
0000001	0000021
0000001	0000034
0000001	0000040
0000001	0000053
0000001	0000068
0000001	0000095
0000002	0000004
0000002	0000005
0000002	0000007
0000002	0000008
0000002	0000013
0000002	0000014
0000002	0000016
0000002	0000017
0000002	0000025
0000002	0000042
0000002	0000043
0000002	0000066
0000002	0000100
0000003	0000004
0000003	0000005
0000003	0000007
0000003	0000008
0000003	0000011
0000003	0000015
0000003	0000016
0000003	0000022
0000003	0000050
0000003	0000094
0000004	0000005
0000004	0000007
0000004	0000008
0000004	0000015
0000004	0000020
0000004	0000022
0000004	0000028
0000004	0000053
0000004	0000061
0000004	0000063
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000010
0000005	0000012
0000005	0000013
0000005	0000016
0000005	0000020
0000005	0000021
0000005	0000048
0000005	0000055
0000005	0000068
0000005	0000078
0000005	0000081
0000005	0000089
0000006	0000007
0000006	0000008
0000006	0000012
0000006	0000013
0000006	0000015
0000006	0000017
0000006	0000019
0000006	0000025
0000006	0000027
0000006	0000039
0000007	0000008
0000007	0000019
0000007	0000026
0000007	0000032
0000007	0000056
0000007	0000079
0000008	0000013
0000008	0000017
0000008	0000019
0000008	0000022
0000008	0000026
0000008	0000031
0000008	0000037
0000008	0000048
0000008	0000050
0000008	0000052
0000008	0000056
0000008	0000060
0000009	0000010
0000009	0000012
0000009	0000014
0000009	0000016
0000009	0000035
0000009	0000042
0000009	0000043
0000009	0000048
0000009	0000049
0000009	0000054
0000009	0000072
0000010	0000012
0000010	0000018
0000010	0000023
0000010	0000039
0000010	0000046
0000011	0000012
0000011	0000014
0000011	0000017
0000011	0000018
0000011	0000019
0000011	0000036
0000011	0000038
0000011	0000042
0000011	0000080
0000012	0000022
0000012	0000029
0000012	0000046
0000012	0000057
0000012	0000083
0000012	0000087
0000012	0000100
0000013	0000015
0000013	0000032
0000013	0000034
0000013	0000041
0000013	0000058
0000013	0000077
0000013	0000081
0000014	0000015
0000014	0000016
0000014	0000018
0000014	0000030
0000014	0000033
0000015	0000021
0000015	0000022
0000015	0000029
0000015	0000033
0000015	0000044
0000015	0000057
0000015	0000060
0000015	0000063
0000016	0000018
0000016	0000020
0000016	0000029
0000016	0000041
0000016	0000045
0000016	0000067
0000016	0000099
0000017	0000018
0000017	0000020
0000017	0000023
0000017	0000026
0000017	0000031
0000017	0000035
0000018	0000024
0000018	0000061
0000018	0000063
0000018	0000068
0000018	0000080
0000019	0000027
0000019	0000050
0000019	0000064
0000019	0000076
0000019	0000098
0000020	0000032
0000020	0000033
0000020	0000041
0000020	0000048
0000020	0000053
0000020	0000065
0000020	0000066
0000020	0000071
0000020	0000076
0000021	0000025
0000021	0000027
0000021	0000030
0000021	0000037
0000021	0000040
0000021	0000048
0000021	0000055
0000022	0000024
0000022	0000035
0000022	0000055
0000022	0000066
0000023	0000024
0000023	0000025
0000023	0000046
0000023	0000050
0000023	0000057
0000023	0000074
0000023	0000077
0000025	0000032
0000026	0000041
0000026	0000062
0000027	0000031
0000027	0000047
0000027	0000064
0000027	0000084
0000027	0000092
0000028	0000060
0000028	0000095
0000029	0000033
0000029	0000039
0000030	0000035
0000030	0000054
0000030	0000058
0000030	0000061
0000030	0000064
0000030	0000075
0000031	0000032
0000031	0000037
0000031	0000053
0000031	0000074
0000031	0000082
0000032	0000036
0000032	0000041
0000032	0000043
0000032	0000076
0000033	0000043
0000033	0000049
0000033	0000055
0000034	0000035
0000034	0000037
0000034	0000038
0000034	0000060
0000034	0000066
0000035	0000044
0000035	0000068
0000035	0000088
0000036	0000057
0000036	0000065
0000037	0000070
0000038	0000041
0000038	0000047
0000038	0000054
0000038	0000068
0000038	0000072
0000038	0000093
0000038	0000095
0000039	0000041
0000039	0000050
0000040	0000049
0000040	0000059
0000040	0000093
0000040	0000097
0000041	0000044
0000041	0000045
0000041	0000075
0000042	0000056
0000042	0000061
0000043	0000056
0000044	0000051
0000044	0000094
0000045	0000078
0000045	0000083
0000045	0000091
0000046	0000073
0000047	0000070
0000047	0000071
0000047	0000074
0000047	0000086
0000048	0000070
0000048	0000075
0000048	0000090
0000049	0000051
0000049	0000086
0000050	0000056
0000052	0000069
0000052	0000072
0000053	0000073
0000053	0000077
0000053	0000096
0000054	0000093
0000054	0000098
0000055	0000070
0000056	0000061
0000056	0000065
0000056	0000088
0000057	0000088
0000057	0000096
0000058	0000099
0000059	0000069
0000062	0000077
0000062	0000078
0000062	0000085
0000062	0000086
0000062	0000088
0000063	0000064
0000063	0000065
0000063	0000072
0000064	0000067
0000064	0000072
0000065	0000071
0000065	0000073
0000065	0000096
0000065	0000099
0000066	0000072
0000066	0000076
0000068	0000091
0000068	0000096
0000069	0000073
0000069	0000075
0000069	0000076
0000069	0000091
0000071	0000074
0000072	0000080
0000072	0000091
0000073	0000094
0000074	0000086
0000074	0000097
0000075	0000089
0000076	0000085
0000076	0000090
0000077	0000087
0000078	0000084
0000078	0000089
0000078	0000097
0000079	0000082
0000079	0000085
0000082	0000092
0000082	0000099
0000083	0000085
0000084	0000091
0000087	0000097
0000088	0000100
0000089	0000092
0000090	0000094
0000091	0000092
0000092	0000093
0000096	0000097
