source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000008
0000001	0000010
0000001	0000012
0000001	0000016
0000001	0000017
0000001	0000021
0000001	0000029
0000001	0000031
0000001	0000040
0000001	0000047
0000001	0000068
0000001	0000098
0000002	0000004
0000002	0000006
0000002	0000022
0000002	0000027
0000002	0000050
0000002	0000060
0000002	0000089
0000003	0000004
0000003	0000019
0000003	0000020
0000003	0000029
0000003	0000030
0000003	0000073
0000004	0000012
0000004	0000015
0000004	0000087
0000005	0000008
0000005	0000009
0000005	0000011
0000005	0000012
0000005	0000020
0000005	0000051
0000006	0000007
0000006	0000012
0000006	0000015
0000006	0000037
0000006	0000085
0000006	0000100
0000007	0000009
0000007	0000013
0000007	0000014
0000007	0000025
0000007	0000040
0000007	0000059
0000008	0000010
0000008	0000017
0000008	0000019
0000008	0000022
0000009	0000033
0000009	0000043
0000009	0000053
0000009	0000074
0000009	0000082
0000009	0000084
0000009	0000093
0000010	0000011
0000010	0000013
0000010	0000017
0000010	0000029
0000010	0000046
0000010	0000055
0000010	0000061
0000010	0000065
0000011	0000012
0000011	0000025
0000011	0000052
0000011	0000058
0000012	0000016
0000012	0000044
0000013	0000016
0000013	0000017
0000013	0000018
0000013	0000026
0000013	0000060
0000013	0000072
0000014	0000023
0000014	0000037
0000014	0000099
0000015	0000028
0000015	0000034
0000015	0000057
0000015	0000096
0000016	0000018
0000016	0000020
0000016	0000040
0000016	0000053
0000017	0000022
0000017	0000024
0000017	0000056
0000017	0000069
0000018	0000035
0000018	0000042
0000018	0000088
0000018	0000090
0000019	0000020
0000019	0000048
0000019	0000066
0000019	0000094
0000019	0000098
0000020	0000025
0000020	0000028
0000020	0000046
0000020	0000055
0000020	0000058
0000020	0000070
0000021	0000053
0000022	0000080
0000023	0000032
0000023	0000049
0000024	0000028
0000024	0000034
0000024	0000048
0000025	0000031
0000025	0000032
0000025	0000036
0000025	0000050
0000025	0000094
0000026	0000032
0000026	0000038
0000026	0000043
0000026	0000057
0000026	0000061
0000027	0000037
0000027	0000041
0000027	0000046
0000028	0000038
0000028	0000050
0000028	0000072
0000029	0000032
0000029	0000045
0000030	0000044
0000031	0000039
0000032	0000036
0000033	0000064
0000033	0000083
0000034	0000048
0000034	0000070
0000034	0000078
0000035	0000036
0000036	0000042
0000036	0000047
0000036	0000076
0000037	0000078
0000038	0000041
0000038	0000052
0000039	0000063
0000039	0000078
0000040	0000042
0000040	0000095
0000042	0000046
0000042	0000060
0000043	0000068
0000043	0000081
0000043	0000097
0000044	0000047
0000044	0000086
0000045	0000048
0000045	0000069
0000045	0000070
0000045	0000086
0000046	0000048
0000047	0000052
0000048	0000054
0000048	0000088
0000049	0000075
0000052	0000075
0000052	0000090
0000053	0000064
0000053	0000066
0000053	0000078
0000054	0000071
0000054	0000077
0000054	0000079
0000055	0000062
0000055	0000067
0000058	0000059
0000058	0000071
0000062	0000069
0000063	0000074
0000069	0000099
0000070	0000091
0000070	0000096
0000072	0000079
0000073	0000076
0000073	0000087
0000074	0000082
0000074	0000089
0000077	0000092
0000083	0000088
0000083	0000097
0000086	0000092
0000090	0000093
