source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000013
0000001	0000020
0000001	0000069
0000002	0000004
0000002	0000019
0000002	0000023
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000009
0000003	0000010
0000003	0000011
0000003	0000017
0000003	0000018
0000003	0000021
0000003	0000035
0000003	0000056
0000004	0000008
0000004	0000009
0000004	0000013
0000004	0000041
0000004	0000063
0000004	0000082
0000005	0000006
0000005	0000009
0000005	0000011
0000005	0000057
0000005	0000067
0000005	0000090
0000005	0000095
0000006	0000007
0000006	0000013
0000006	0000016
0000006	0000023
0000006	0000037
0000006	0000051
0000006	0000071
0000007	0000017
0000007	0000045
0000008	0000011
0000008	0000020
0000008	0000032
0000008	0000087
0000008	0000091
0000009	0000017
0000009	0000021
0000009	0000031
0000009	0000032
0000009	0000034
0000009	0000072
0000010	0000013
0000010	0000017
0000010	0000021
0000010	0000049
0000010	0000056
0000010	0000075
0000010	0000079
0000011	0000012
0000011	0000014
0000011	0000018
0000011	0000026
0000011	0000054
0000011	0000055
0000012	0000014
0000012	0000016
0000012	0000020
0000012	0000044
0000012	0000054
0000012	0000070
0000013	0000015
0000013	0000026
0000013	0000028
0000013	0000029
0000013	0000067
0000014	0000017
0000014	0000018
0000014	0000033
0000014	0000052
0000014	0000055
0000014	0000059
0000014	0000062
0000014	0000077
0000015	0000019
0000015	0000020
0000015	0000030
0000015	0000039
0000015	0000043
0000015	0000049
0000015	0000070
0000015	0000095
0000016	0000021
0000016	0000022
0000016	0000027
0000016	0000048
0000016	0000074
0000017	0000019
0000017	0000021
0000017	0000026
0000017	0000027
0000017	0000030
0000017	0000042
0000018	0000022
0000018	0000054
0000018	0000077
0000018	0000085
0000018	0000089
0000019	0000024
0000019	0000025
0000019	0000045
0000019	0000056
0000019	0000084
0000019	0000087
0000020	0000024
0000020	0000034
0000020	0000036
0000020	0000065
0000020	0000069
0000022	0000066
0000023	0000028
0000023	0000060
0000023	0000078
0000023	0000092
0000023	0000094
0000024	0000042
0000024	0000049
0000024	0000064
0000024	0000073
0000024	0000076
0000024	0000090
0000025	0000026
0000025	0000032
0000025	0000034
0000025	0000038
0000025	0000040
0000025	0000047
0000026	0000053
0000026	0000058
0000027	0000058
0000027	0000074
0000028	0000040
0000028	0000054
0000028	0000072
0000028	0000073
0000029	0000040
0000029	0000043
0000029	0000082
0000030	0000039
0000030	0000047
0000030	0000055
0000030	0000090
0000031	0000035
0000031	0000041
0000031	0000050
0000031	0000073
0000032	0000052
0000032	0000063
0000033	0000038
0000035	0000037
0000035	0000052
0000035	0000053
0000036	0000061
0000036	0000069
0000036	0000074
0000036	0000089
0000037	0000043
0000037	0000047
0000037	0000072
0000038	0000070
0000039	0000042
0000039	0000050
0000040	0000044
0000040	0000046
0000041	0000071
0000041	0000091
0000042	0000044
0000042	0000059
0000042	0000088
0000043	0000051
0000043	0000081
0000044	0000082
0000044	0000085
0000045	0000062
0000045	0000069
0000045	0000094
0000046	0000054
0000046	0000071
0000047	0000081
0000048	0000065
0000048	0000077
0000048	0000099
0000049	0000086
0000049	0000089
0000051	0000053
0000051	0000066
0000051	0000072
0000051	0000076
0000051	0000079
0000051	0000096
0000052	0000066
0000052	0000077
0000053	0000057
0000053	0000065
0000056	0000066
0000056	0000068
0000057	0000072
0000057	0000092
0000058	0000066
0000058	0000071
0000059	0000060
0000060	0000089
0000060	0000098
0000061	0000080
0000061	0000093
0000062	0000064
0000062	0000089
0000062	0000093
0000063	0000067
0000067	0000096
0000068	0000092
0000071	0000072
0000074	0000075
0000076	0000097
0000077	0000083
0000077	0000095
0000078	0000100
0000086	0000088
0000088	0000100
0000091	0000094
0000097	0000098
