source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000043
0000001	0000051
0000002	0000020
0000002	0000030
0000002	0000036
0000003	0000026
0000003	0000097
0000004	0000013
0000004	0000015
0000004	0000082
0000005	0000008
0000005	0000014
0000005	0000023
0000006	0000009
0000006	0000011
0000006	0000016
0000006	0000017
0000006	0000019
0000006	0000064
0000006	0000085
0000007	0000022
0000007	0000024
0000007	0000040
0000007	0000046
0000007	0000054
0000008	0000010
0000008	0000015
0000008	0000035
0000010	0000025
0000010	0000029
0000010	0000039
0000010	0000070
0000011	0000012
0000012	0000044
0000013	0000021
0000013	0000067
0000014	0000018
0000014	0000033
0000014	0000041
0000014	0000042
0000014	0000073
0000014	0000076
0000014	0000093
0000015	0000031
0000016	0000056
0000018	0000027
0000018	0000050
0000018	0000051
0000021	0000032
0000021	0000058
0000021	0000086
0000022	0000030
0000023	0000037
0000023	0000079
0000023	0000088
0000024	0000053
0000025	0000081
0000027	0000028
0000027	0000034
0000027	0000049
0000027	0000098
0000028	0000045
0000028	0000060
0000029	0000077
0000030	0000038
0000030	0000092
0000031	0000072
0000032	0000061
0000033	0000078
0000034	0000051
0000035	0000068
0000037	0000065
0000038	0000047
0000039	0000048
0000039	0000063
0000040	0000051
0000042	0000052
0000045	0000056
0000045	0000071
0000046	0000055
0000046	0000066
0000046	0000090
0000049	0000074
0000051	0000059
0000052	0000075
0000054	0000057
0000054	0000096
0000054	0000099
0000055	0000091
0000060	0000084
0000061	0000062
0000066	0000069
0000066	0000087
0000066	0000100
0000067	0000088
0000069	0000072
0000070	0000080
0000074	0000095
0000078	0000083
0000081	0000089
0000087	0000094
0000094	0000096
