source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000009
0000001	0000013
0000001	0000021
0000001	0000050
0000001	0000079
0000002	0000003
0000002	0000004
0000002	0000007
0000002	0000014
0000002	0000015
0000002	0000017
0000002	0000019
0000002	0000020
0000002	0000035
0000002	0000045
0000002	0000047
0000002	0000059
0000002	0000068
0000002	0000099
0000003	0000004
0000003	0000005
0000003	0000006
0000003	0000007
0000003	0000010
0000003	0000021
0000003	0000032
0000003	0000037
0000003	0000060
0000003	0000092
0000003	0000093
0000003	0000095
0000004	0000005
0000004	0000006
0000004	0000011
0000004	0000013
0000004	0000020
0000004	0000025
0000004	0000041
0000004	0000042
0000004	0000044
0000004	0000068
0000004	0000071
0000004	0000086
0000004	0000097
0000005	0000006
0000005	0000007
0000005	0000009
0000005	0000015
0000005	0000016
0000005	0000017
0000005	0000018
0000005	0000019
0000005	0000021
0000005	0000024
0000005	0000027
0000005	0000046
0000005	0000050
0000005	0000061
0000005	0000072
0000006	0000007
0000006	0000012
0000006	0000014
0000006	0000025
0000006	0000034
0000006	0000056
0000006	0000099
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000017
0000007	0000025
0000007	0000028
0000007	0000045
0000007	0000051
0000007	0000052
0000008	0000013
0000008	0000016
0000008	0000041
0000008	0000045
0000008	0000066
0000008	0000089
0000008	0000096
0000009	0000010
0000009	0000021
0000009	0000022
0000009	0000034
0000009	0000041
0000009	0000083
0000010	0000018
0000010	0000031
0000010	0000033
0000010	0000035
0000010	0000039
0000010	0000042
0000010	0000055
0000010	0000066
0000010	0000075
0000011	0000013
0000011	0000015
0000011	0000016
0000011	0000021
0000011	0000026
0000011	0000042
0000011	0000076
0000012	0000014
0000012	0000023
0000012	0000033
0000012	0000043
0000012	0000055
0000012	0000056
0000013	0000015
0000013	0000026
0000013	0000042
0000013	0000057
0000013	0000070
0000013	0000074
0000013	0000081
0000014	0000036
0000014	0000056
0000014	0000063
0000014	0000081
0000014	0000082
0000015	0000029
0000015	0000060
0000015	0000075
0000015	0000080
0000016	0000019
0000016	0000021
0000016	0000026
0000016	0000030
0000016	0000031
0000017	0000023
0000017	0000044
0000017	0000076
0000018	0000019
0000018	0000024
0000018	0000028
0000018	0000045
0000018	0000071
0000019	0000022
0000019	0000026
0000019	0000027
0000019	0000033
0000019	0000036
0000019	0000039
0000019	0000040
0000019	0000057
0000019	0000061
0000019	0000063
0000019	0000084
0000020	0000021
0000020	0000029
0000020	0000030
0000020	0000047
0000021	0000035
0000021	0000041
0000021	0000044
0000021	0000074
0000021	0000098
0000022	0000045
0000022	0000082
0000023	0000031
0000023	0000034
0000023	0000039
0000023	0000073
0000023	0000074
0000023	0000077
0000024	0000033
0000024	0000037
0000024	0000094
0000025	0000042
0000025	0000046
0000025	0000094
0000026	0000050
0000026	0000060
0000026	0000062
0000026	0000066
0000026	0000075
0000027	0000030
0000027	0000051
0000027	0000082
0000027	0000084
0000027	0000085
0000027	0000089
0000028	0000036
0000028	0000091
0000029	0000032
0000029	0000035
0000029	0000045
0000029	0000060
0000029	0000100
0000030	0000033
0000030	0000034
0000030	0000038
0000030	0000040
0000030	0000068
0000031	0000050
0000031	0000051
0000031	0000053
0000031	0000057
0000031	0000099
0000032	0000055
0000032	0000065
0000032	0000088
0000033	0000041
0000033	0000059
0000033	0000076
0000034	0000050
0000034	0000058
0000035	0000049
0000035	0000052
0000035	0000093
0000036	0000040
0000036	0000062
0000036	0000082
0000037	0000040
0000037	0000043
0000037	0000047
0000037	0000079
0000037	0000098
0000038	0000048
0000038	0000059
0000038	0000064
0000038	0000072
0000038	0000086
0000039	0000044
0000039	0000058
0000039	0000059
0000039	0000065
0000039	0000071
0000040	0000070
0000040	0000082
0000041	0000048
0000041	0000060
0000041	0000075
0000042	0000053
0000042	0000070
0000042	0000078
0000042	0000087
0000042	0000097
0000044	0000050
0000044	0000063
0000044	0000074
0000044	0000085
0000045	0000047
0000045	0000050
0000045	0000088
0000045	0000095
0000046	0000081
0000046	0000085
0000047	0000072
0000048	0000053
0000048	0000054
0000048	0000059
0000048	0000061
0000049	0000055
0000049	0000085
0000049	0000088
0000050	0000056
0000050	0000077
0000051	0000060
0000051	0000065
0000051	0000081
0000052	0000069
0000052	0000072
0000053	0000071
0000053	0000082
0000054	0000086
0000055	0000057
0000055	0000070
0000056	0000090
0000057	0000100
0000058	0000062
0000058	0000064
0000058	0000089
0000059	0000066
0000059	0000079
0000059	0000084
0000059	0000088
0000060	0000081
0000061	0000070
0000061	0000093
0000062	0000083
0000064	0000072
0000065	0000067
0000065	0000079
0000065	0000094
0000066	0000090
0000067	0000071
0000068	0000078
0000070	0000096
0000071	0000084
0000072	0000073
0000072	0000077
0000073	0000097
0000076	0000090
0000076	0000094
0000077	0000080
0000085	0000096
0000096	0000098
