source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000009
0000001	0000012
0000001	0000013
0000001	0000018
0000001	0000019
0000001	0000022
0000001	0000026
0000001	0000028
0000001	0000029
0000001	0000033
0000001	0000050
0000001	0000065
0000001	0000076
0000001	0000085
0000001	0000093
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000006
0000002	0000009
0000002	0000010
0000002	0000012
0000002	0000015
0000002	0000016
0000002	0000017
0000002	0000018
0000002	0000021
0000002	0000023
0000002	0000024
0000002	0000027
0000002	0000036
0000002	0000043
0000002	0000071
0000002	0000076
0000002	0000091
0000002	0000098
0000003	0000004
0000003	0000005
0000003	0000009
0000003	0000013
0000003	0000015
0000003	0000016
0000003	0000019
0000003	0000031
0000003	0000061
0000003	0000066
0000003	0000067
0000003	0000081
0000003	0000099
0000004	0000005
0000004	0000006
0000004	0000007
0000004	0000008
0000004	0000009
0000004	0000011
0000004	0000012
0000004	0000015
0000004	0000017
0000004	0000028
0000004	0000051
0000004	0000073
0000005	0000006
0000005	0000007
0000005	0000008
0000005	0000009
0000005	0000010
0000005	0000011
0000005	0000012
0000005	0000016
0000005	0000017
0000005	0000023
0000005	0000024
0000005	0000028
0000005	0000030
0000005	0000037
0000005	0000040
0000005	0000044
0000005	0000047
0000005	0000051
0000005	0000060
0000006	0000012
0000006	0000013
0000006	0000014
0000006	0000015
0000006	0000017
0000006	0000041
0000006	0000044
0000006	0000050
0000006	0000059
0000006	0000093
0000006	0000096
0000007	0000008
0000007	0000009
0000007	0000010
0000007	0000011
0000007	0000012
0000007	0000013
0000007	0000016
0000007	0000023
0000007	0000024
0000007	0000039
0000007	0000044
0000007	0000045
0000007	0000049
0000007	0000053
0000008	0000009
0000008	0000010
0000008	0000012
0000008	0000017
0000008	0000021
0000008	0000022
0000008	0000027
0000008	0000044
0000008	0000065
0000009	0000010
0000009	0000012
0000009	0000014
0000009	0000016
0000009	0000017
0000009	0000018
0000009	0000022
0000009	0000023
0000009	0000027
0000009	0000031
0000009	0000033
0000009	0000039
0000009	0000080
0000009	0000090
0000009	0000096
0000009	0000098
0000010	0000012
0000010	0000015
0000010	0000017
0000010	0000024
0000010	0000030
0000010	0000038
0000010	0000039
0000010	0000040
0000010	0000058
0000010	0000059
0000010	0000060
0000010	0000075
0000010	0000078
0000010	0000088
0000010	0000092
0000011	0000012
0000011	0000013
0000011	0000015
0000011	0000018
0000011	0000019
0000011	0000022
0000011	0000023
0000011	0000024
0000011	0000030
0000011	0000039
0000011	0000041
0000011	0000052
0000011	0000072
0000011	0000078
0000011	0000099
0000012	0000013
0000012	0000014
0000012	0000019
0000012	0000021
0000012	0000025
0000012	0000026
0000012	0000028
0000012	0000030
0000012	0000040
0000012	0000041
0000012	0000043
0000012	0000049
0000012	0000050
0000012	0000094
0000013	0000014
0000013	0000015
0000013	0000017
0000013	0000021
0000013	0000026
0000013	0000031
0000013	0000033
0000013	0000034
0000013	0000035
0000013	0000072
0000014	0000015
0000014	0000016
0000014	0000018
0000014	0000021
0000014	0000025
0000014	0000034
0000014	0000035
0000014	0000039
0000014	0000050
0000014	0000053
0000014	0000078
0000014	0000088
0000015	0000017
0000015	0000019
0000015	0000020
0000015	0000021
0000015	0000024
0000015	0000047
0000015	0000055
0000015	0000080
0000015	0000084
0000016	0000020
0000016	0000022
0000016	0000023
0000016	0000024
0000016	0000025
0000016	0000027
0000016	0000030
0000016	0000033
0000016	0000040
0000016	0000042
0000016	0000043
0000016	0000057
0000016	0000069
0000016	0000083
0000017	0000018
0000017	0000024
0000017	0000030
0000017	0000031
0000017	0000032
0000017	0000034
0000017	0000045
0000017	0000064
0000017	0000093
0000018	0000019
0000018	0000026
0000018	0000038
0000018	0000053
0000018	0000060
0000018	0000094
0000019	0000025
0000019	0000026
0000019	0000037
0000019	0000048
0000019	0000051
0000020	0000025
0000020	0000026
0000020	0000029
0000020	0000032
0000020	0000060
0000020	0000061
0000020	0000064
0000021	0000023
0000021	0000029
0000021	0000030
0000021	0000034
0000021	0000039
0000021	0000042
0000021	0000045
0000021	0000052
0000021	0000075
0000022	0000023
0000022	0000030
0000022	0000041
0000022	0000047
0000022	0000056
0000022	0000063
0000022	0000064
0000022	0000093
0000022	0000097
0000023	0000026
0000023	0000028
0000023	0000040
0000023	0000056
0000023	0000066
0000023	0000076
0000023	0000079
0000024	0000029
0000024	0000033
