source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000021
0000001	0000070
0000001	0000092
0000002	0000009
0000002	0000042
0000002	0000064
0000002	0000073
0000003	0000006
0000003	0000020
0000003	0000080
0000004	0000007
0000004	0000008
0000004	0000012
0000004	0000027
0000004	0000030
0000004	0000037
0000005	0000013
0000005	0000017
0000005	0000043
0000005	0000054
0000005	0000067
0000006	0000007
0000006	0000010
0000006	0000011
0000006	0000014
0000006	0000024
0000006	0000030
0000006	0000049
0000006	0000057
0000006	0000070
0000007	0000036
0000007	0000047
0000007	0000048
0000007	0000061
0000008	0000011
0000008	0000097
0000009	0000063
0000010	0000045
0000010	0000081
0000011	0000025
0000011	0000028
0000011	0000092
0000012	0000021
0000012	0000031
0000012	0000058
0000012	0000068
0000012	0000086
0000012	0000088
0000012	0000098
0000013	0000015
0000013	0000020
0000013	0000025
0000013	0000034
0000013	0000040
0000013	0000044
0000013	0000074
0000013	0000088
0000014	0000015
0000014	0000031
0000014	0000049
0000015	0000016
0000015	0000017
0000015	0000018
0000015	0000039
0000016	0000019
0000017	0000026
0000017	0000052
0000017	0000072
0000018	0000062
0000019	0000022
0000019	0000023
0000019	0000041
0000019	0000091
0000021	0000026
0000021	0000033
0000022	0000023
0000022	0000024
0000022	0000038
0000022	0000044
0000023	0000035
0000023	0000052
0000023	0000093
0000024	0000029
0000024	0000062
0000025	0000032
0000025	0000075
0000026	0000083
0000027	0000061
0000028	0000033
0000028	0000035
0000028	0000046
0000028	0000090
0000028	0000099
0000029	0000051
0000030	0000031
0000030	0000059
0000031	0000033
0000031	0000038
0000031	0000068
0000031	0000069
0000032	0000052
0000032	0000077
0000032	0000089
0000033	0000053
0000033	0000060
0000033	0000100
0000034	0000053
0000034	0000056
0000034	0000075
0000034	0000085
0000035	0000042
0000035	0000050
0000035	0000051
0000035	0000052
0000035	0000076
0000035	0000090
0000035	0000094
0000035	0000096
0000036	0000100
0000037	0000043
0000037	0000044
0000038	0000052
0000038	0000087
0000040	0000055
0000040	0000059
0000041	0000044
0000041	0000052
0000041	0000061
0000042	0000064
0000042	0000078
0000044	0000089
0000047	0000060
0000047	0000073
0000048	0000065
0000048	0000079
0000050	0000081
0000052	0000065
0000052	0000083
0000054	0000087
0000056	0000071
0000056	0000084
0000057	0000086
0000060	0000080
0000061	0000063
0000063	0000074
0000064	0000067
0000064	0000077
0000064	0000091
0000065	0000066
0000067	0000077
0000067	0000078
0000068	0000078
0000070	0000096
0000079	0000082
0000083	0000089
0000085	0000091
0000093	0000095
