source	target
0000001	0000002
0000001	0000008
0000001	0000038
0000001	0000045
0000001	0000078
0000002	0000003
0000002	0000004
0000002	0000005
0000002	0000013
0000002	0000059
0000002	0000065
0000002	0000068
0000003	0000005
0000003	0000007
0000003	0000012
0000003	0000024
0000003	0000026
0000003	0000031
0000003	0000065
0000003	0000068
0000004	0000005
0000004	0000006
0000004	0000009
0000004	0000015
0000004	0000018
0000004	0000020
0000004	0000025
0000004	0000051
0000004	0000054
0000005	0000008
0000005	0000016
0000005	0000021
0000006	0000009
0000006	0000017
0000006	0000023
0000007	0000008
0000007	0000009
0000007	0000014
0000007	0000019
0000007	0000035
0000007	0000081
0000008	0000010
0000008	0000041
0000008	0000056
0000009	0000016
0000009	0000033
0000009	0000055
0000010	0000011
0000010	0000019
0000010	0000030
0000010	0000042
0000010	0000074
0000010	0000083
0000011	0000043
0000012	0000016
0000012	0000018
0000012	0000027
0000012	0000032
0000012	0000048
0000012	0000079
0000013	0000036
0000013	0000040
0000014	0000032
0000016	0000017
0000016	0000031
0000016	0000044
0000017	0000072
0000018	0000029
0000018	0000034
0000018	0000037
0000018	0000090
0000019	0000095
0000020	0000022
0000021	0000026
0000021	0000034
0000022	0000028
0000022	0000061
0000024	0000037
0000024	0000057
0000025	0000041
0000025	0000042
0000027	0000057
0000027	0000078
0000027	0000082
0000027	0000087
0000027	0000097
0000028	0000045
0000028	0000071
0000029	0000062
0000029	0000069
0000029	0000079
0000030	0000041
0000031	0000057
0000032	0000056
0000032	0000086
0000033	0000037
0000033	0000042
0000034	0000057
0000034	0000059
0000035	0000047
0000035	0000052
0000035	0000064
0000035	0000078
0000036	0000039
0000036	0000040
0000036	0000073
0000037	0000085
0000039	0000067
0000040	0000050
0000040	0000053
0000040	0000066
0000040	0000080
0000040	0000089
0000041	0000049
0000041	0000093
0000042	0000086
0000042	0000091
0000042	0000097
0000043	0000046
0000043	0000076
0000043	0000096
0000044	0000074
0000045	0000100
0000046	0000094
0000047	0000084
0000048	0000058
0000048	0000060
0000048	0000099
0000049	0000097
0000052	0000092
0000053	0000056
0000053	0000070
0000055	0000094
0000056	0000059
0000057	0000063
0000057	0000068
0000058	0000075
0000058	0000100
0000061	0000097
0000062	0000075
0000063	0000077
0000064	0000069
0000069	0000076
0000069	0000077
0000070	0000071
0000085	0000088
0000097	0000098
0000098	0000099
