source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000006
0000001	0000007
0000001	0000008
0000001	0000010
0000001	0000012
0000001	0000016
0000001	0000021
0000001	0000023
0000001	0000024
0000001	0000027
0000001	0000036
0000001	0000039
0000001	0000072
0000001	0000082
0000001	0000098
0000002	0000003
0000002	0000005
0000002	0000006
0000002	0000008
0000002	0000015
0000002	0000023
0000002	0000025
0000002	0000028
0000002	0000033
0000002	0000036
0000002	0000039
0000003	0000019
0000003	0000025
0000003	0000041
0000003	0000064
0000003	0000065
0000003	0000069
0000004	0000006
0000004	0000007
0000004	0000010
0000004	0000020
0000004	0000022
0000004	0000029
0000005	0000006
0000005	0000007
0000005	0000011
0000005	0000014
0000005	0000021
0000006	0000008
0000006	0000009
0000006	0000012
0000006	0000014
0000006	0000029
0000006	0000037
0000006	0000073
0000006	0000081
0000006	0000099
0000007	0000008
0000007	0000011
0000007	0000013
0000007	0000016
0000007	0000025
0000007	0000031
0000007	0000034
0000007	0000046
0000007	0000067
0000007	0000096
0000007	0000099
0000008	0000009
0000008	0000028
0000008	0000029
0000008	0000031
0000008	0000035
0000008	0000050
0000008	0000052
0000008	0000070
0000008	0000092
0000008	0000095
0000009	0000010
0000009	0000016
0000009	0000019
0000009	0000020
0000009	0000036
0000009	0000053
0000009	0000077
0000009	0000087
0000010	0000020
0000010	0000025
0000010	0000042
0000010	0000050
0000010	0000051
0000010	0000055
0000010	0000064
0000010	0000073
0000011	0000013
0000011	0000014
0000011	0000017
0000011	0000018
0000011	0000024
0000011	0000053
0000012	0000015
0000012	0000018
0000012	0000021
0000012	0000031
0000012	0000032
0000012	0000044
0000012	0000079
0000012	0000092
0000013	0000017
0000013	0000025
0000013	0000034
0000013	0000046
0000013	0000048
0000013	0000051
0000013	0000054
0000013	0000059
0000013	0000065
0000013	0000067
0000013	0000088
0000013	0000095
0000014	0000015
0000014	0000023
0000014	0000026
0000014	0000029
0000014	0000056
0000014	0000072
0000014	0000084
0000014	0000091
0000015	0000021
0000015	0000024
0000015	0000046
0000016	0000046
0000016	0000088
0000016	0000091
0000017	0000025
0000017	0000028
0000017	0000043
0000018	0000022
0000018	0000033
0000018	0000058
0000019	0000022
0000019	0000023
0000019	0000028
0000019	0000035
0000019	0000044
0000019	0000051
0000019	0000060
0000019	0000067
0000019	0000076
0000019	0000097
0000020	0000022
0000020	0000028
0000020	0000073
0000021	0000034
0000021	0000038
0000021	0000045
0000021	0000051
0000021	0000076
0000022	0000036
0000022	0000040
0000022	0000096
0000023	0000024
0000023	0000026
0000023	0000027
0000023	0000034
0000023	0000036
0000023	0000039
0000023	0000055
0000023	0000056
0000023	0000062
0000024	0000032
0000024	0000044
0000024	0000053
0000024	0000067
0000024	0000097
0000025	0000031
0000025	0000037
0000025	0000049
0000025	0000060
0000025	0000084
0000026	0000038
0000026	0000054
0000026	0000071
0000026	0000080
0000027	0000028
0000027	0000064
0000027	0000078
0000027	0000083
0000028	0000041
0000028	0000081
0000028	0000097
0000028	0000100
0000029	0000030
0000029	0000031
0000029	0000032
0000029	0000038
0000029	0000040
0000029	0000043
0000029	0000057
0000029	0000062
0000029	0000081
0000030	0000036
0000030	0000044
0000030	0000054
0000030	0000092
0000031	0000043
0000031	0000062
0000032	0000063
0000032	0000090
0000032	0000096
0000033	0000052
0000033	0000063
0000033	0000089
0000034	0000046
0000034	0000050
0000034	0000056
0000034	0000087
0000034	0000100
0000035	0000063
0000035	0000085
0000036	0000045
0000036	0000094
0000037	0000084
0000037	0000087
0000038	0000044
0000038	0000050
0000038	0000086
0000038	0000093
0000039	0000054
0000039	0000066
0000039	0000073
0000039	0000083
0000039	0000096
0000040	0000045
0000040	0000050
0000041	0000042
0000041	0000062
0000041	0000063
0000042	0000045
0000042	0000051
0000042	0000058
0000042	0000061
0000042	0000075
0000042	0000077
0000043	0000048
0000043	0000075
0000044	0000053
0000044	0000075
0000045	0000046
0000045	0000049
0000045	0000080
0000046	0000047
0000046	0000074
0000046	0000077
0000047	0000067
0000047	0000086
0000048	0000053
0000048	0000080
0000049	0000051
0000049	0000086
0000050	0000059
0000050	0000068
0000050	0000090
0000051	0000078
0000052	0000057
0000052	0000065
0000053	0000071
0000054	0000060
0000054	0000069
0000054	0000074
0000055	0000059
0000055	0000071
0000055	0000074
0000056	0000063
0000056	0000079
0000056	0000080
0000057	0000082
0000058	0000092
0000059	0000076
0000060	0000082
0000061	0000066
0000061	0000067
0000061	0000092
0000062	0000078
0000062	0000081
0000063	0000077
0000064	0000095
0000065	0000067
0000065	0000069
0000065	0000076
0000065	0000086
0000066	0000068
0000066	0000069
0000066	0000077
0000067	0000075
0000067	0000078
0000068	0000072
0000068	0000077
0000071	0000089
0000071	0000099
0000072	0000098
0000072	0000099
0000076	0000100
0000077	0000079
0000078	0000099
0000080	0000084
0000080	0000085
0000080	0000088
0000081	0000099
0000083	0000085
0000091	0000093
0000091	0000096
0000093	0000097
