source	target
0000001	0000002
0000001	0000003
0000001	0000004
0000001	0000005
0000001	0000006
0000001	0000007
0000001	0000010
0000001	0000015
0000001	0000019
0000001	0000058
0000002	0000003
0000002	0000006
0000002	0000009
0000002	0000012
0000002	0000017
0000002	0000036
0000002	0000099
0000003	0000004
0000003	0000008
0000003	0000013
0000003	0000022
0000003	0000037
0000003	0000046
0000003	0000047
0000003	0000051
0000004	0000008
0000004	0000024
0000004	0000027
0000004	0000040
0000004	0000041
0000004	0000066
0000005	0000006
0000005	0000013
0000005	0000021
0000005	0000068
0000005	0000077
0000006	0000007
0000006	0000011
0000007	0000011
0000007	0000018
0000007	0000031
0000007	0000032
0000007	0000083
0000008	0000009
0000008	0000011
0000008	0000012
0000008	0000040
0000008	0000045
0000008	0000064
0000009	0000010
0000009	0000016
0000009	0000033
0000009	0000034
0000009	0000060
0000009	0000061
0000010	0000022
0000010	0000033
0000010	0000038
0000011	0000057
0000012	0000014
0000012	0000017
0000012	0000019
0000012	0000020
0000012	0000023
0000012	0000025
0000012	0000053
0000012	0000068
0000012	0000081
0000012	0000087
0000013	0000070
0000013	0000097
0000014	0000016
0000014	0000018
0000014	0000024
0000014	0000025
0000015	0000069
0000016	0000039
0000016	0000057
0000017	0000036
0000017	0000040
0000018	0000023
0000018	0000037
0000019	0000037
0000019	0000039
0000020	0000021
0000020	0000041
0000021	0000028
0000021	0000041
0000021	0000081
0000023	0000035
0000023	0000063
0000023	0000094
0000024	0000026
0000024	0000030
0000024	0000035
0000025	0000028
0000025	0000044
0000025	0000051
0000026	0000029
0000026	0000065
0000026	0000078
0000027	0000049
0000027	0000062
0000028	0000042
0000028	0000055
0000028	0000078
0000029	0000059
0000029	0000078
0000030	0000046
0000030	0000090
0000030	0000095
0000031	0000038
0000031	0000061
0000031	0000089
0000032	0000053
0000033	0000050
0000033	0000071
0000034	0000075
0000034	0000076
0000034	0000094
0000034	0000096
0000035	0000043
0000035	0000048
0000036	0000066
0000036	0000075
0000038	0000052
0000038	0000060
0000038	0000067
0000039	0000056
0000039	0000073
0000041	0000044
0000042	0000054
0000043	0000045
0000043	0000054
0000043	0000055
0000043	0000066
0000043	0000072
0000045	0000058
0000045	0000092
0000047	0000079
0000048	0000057
0000048	0000081
0000049	0000059
0000049	0000087
0000049	0000097
0000051	0000097
0000051	0000098
0000052	0000084
0000053	0000085
0000053	0000093
0000054	0000093
0000056	0000059
0000057	0000058
0000057	0000074
0000058	0000073
0000063	0000086
0000064	0000065
0000065	0000083
0000068	0000071
0000071	0000077
0000075	0000082
0000078	0000088
0000079	0000080
0000079	0000081
0000081	0000089
0000082	0000091
0000087	0000090
0000088	0000091
0000096	0000100
